generation,checkpoint_id,cid_min___b_score_vector,cid_max___b_score_vector,max_accuracy_to_baseline,min_accuracy_to_baseline,mean_accuracy_to_baseline,elites_mean_accuracy_to_baseline,cid_min_accuracy_to_baseline,cid_max_accuracy_to_baseline,max_score,min_score,mean_score,elites_mean_score,cid_min_score,cid_max_score
1,uci_wine_test/1/20251012-214521,nan,nan,0.5280898876404494,0.03932584269662921,0.3252808988764045,0.43202247191011234,1_73,1_46,0.5280898876404494,0.03932584269662921,0.3252808988764045,0.43202247191011234,1_73,1_46
2,uci_wine_test/2/20251012-214522,nan,nan,0.5674157303370787,0.20224719101123595,0.4043820224719101,0.49775280898876406,2_49,2_55,0.5674157303370787,0.20224719101123595,0.4043820224719101,0.49775280898876406,2_49,2_55
3,uci_wine_test/3/20251012-214523,nan,nan,0.5674157303370787,0.2247191011235955,0.4531460674157303,0.5443820224719101,3_100,2_55,0.5674157303370787,0.2247191011235955,0.4531460674157303,0.5443820224719101,3_100,2_55
4,uci_wine_test/4/20251012-214524,nan,nan,0.6292134831460674,0.2696629213483146,0.5046067415730336,0.5724719101123596,4_58,4_38,0.6292134831460674,0.2696629213483146,0.5046067415730336,0.5724719101123596,4_58,4_38
5,uci_wine_test/5/20251012-214525,nan,nan,0.6629213483146067,0.24719101123595505,0.5167977528089888,0.5876404494382024,5_44,5_84,0.6629213483146067,0.24719101123595505,0.5167977528089888,0.5876404494382024,5_44,5_84
6,uci_wine_test/6/20251012-214526,nan,nan,0.6629213483146067,0.2696629213483146,0.550561797752809,0.6185393258426967,6_31,5_84,0.6629213483146067,0.2696629213483146,0.550561797752809,0.6185393258426967,6_31,5_84
7,uci_wine_test/7/20251012-214527,nan,nan,0.702247191011236,0.2696629213483146,0.5748876404494381,0.650561797752809,7_92,7_77,0.702247191011236,0.2696629213483146,0.5748876404494381,0.650561797752809,7_92,7_77
8,uci_wine_test/8/20251012-214527,nan,nan,0.7191011235955056,0.2696629213483146,0.6058988764044942,0.6713483146067414,8_64,8_50,0.7191011235955056,0.2696629213483146,0.6058988764044942,0.6713483146067414,8_64,8_50
9,uci_wine_test/9/20251012-214528,nan,nan,0.7921348314606742,0.398876404494382,0.6439325842696629,0.7207865168539327,9_51,9_61,0.7921348314606742,0.398876404494382,0.6439325842696629,0.7207865168539327,9_51,9_61
10,uci_wine_test/10/20251012-214529,nan,nan,0.7921348314606742,0.2696629213483146,0.6529775280898877,0.742134831460674,10_22,9_61,0.7921348314606742,0.2696629213483146,0.6529775280898877,0.742134831460674,10_22,9_61
11,uci_wine_test/11/20251012-214530,nan,nan,0.8146067415730337,0.2696629213483146,0.6848876404494382,0.7876404494382023,11_29,11_89,0.8146067415730337,0.2696629213483146,0.6848876404494382,0.7876404494382023,11_29,11_89
12,uci_wine_test/12/20251012-214531,nan,nan,0.8146067415730337,0.2696629213483146,0.7003370786516854,0.7966292134831462,12_42,11_89,0.8146067415730337,0.2696629213483146,0.7003370786516854,0.7966292134831462,12_42,11_89
13,uci_wine_test/13/20251012-214533,nan,nan,0.8146067415730337,0.2696629213483146,0.6839887640449437,0.80561797752809,13_36,11_89,0.8146067415730337,0.2696629213483146,0.6839887640449437,0.80561797752809,13_36,11_89
14,uci_wine_test/14/20251012-214534,nan,nan,0.8314606741573034,0.2696629213483146,0.7281460674157302,0.8168539325842696,14_13,14_69,0.8314606741573034,0.2696629213483146,0.7281460674157302,0.8168539325842696,14_13,14_69
15,uci_wine_test/15/20251012-214535,nan,nan,0.8314606741573034,0.2808988764044944,0.7175280898876402,0.8207865168539324,15_70,14_69,0.8314606741573034,0.2808988764044944,0.7175280898876402,0.8207865168539324,15_70,14_69
16,uci_wine_test/16/20251012-214536,nan,nan,0.8314606741573034,0.2696629213483146,0.7262921348314606,0.8224719101123595,16_28,14_69,0.8314606741573034,0.2696629213483146,0.7262921348314606,0.8224719101123595,16_28,14_69
17,uci_wine_test/17/20251012-214537,nan,nan,0.8370786516853933,0.2696629213483146,0.7028651685393258,0.8235955056179775,17_26,17_75,0.8370786516853933,0.2696629213483146,0.7028651685393258,0.8235955056179775,17_26,17_75
18,uci_wine_test/18/20251012-214538,nan,nan,0.8370786516853933,0.2696629213483146,0.7103370786516853,0.8269662921348315,18_52,17_75,0.8370786516853933,0.2696629213483146,0.7103370786516853,0.8269662921348315,18_52,17_75
19,uci_wine_test/19/20251012-214540,nan,nan,0.848314606741573,0.2696629213483146,0.7119101123595506,0.8308988764044944,19_18,19_77,0.848314606741573,0.2696629213483146,0.7119101123595506,0.8308988764044944,19_18,19_77
20,uci_wine_test/20/20251012-214541,nan,nan,0.848314606741573,0.2696629213483146,0.7275280898876403,0.8387640449438203,20_23,19_77,0.848314606741573,0.2696629213483146,0.7275280898876403,0.8387640449438203,20_23,19_77
21,uci_wine_test/21/20251012-214542,nan,nan,0.848314606741573,0.2696629213483146,0.7401123595505618,0.8443820224719101,21_11,19_77,0.848314606741573,0.2696629213483146,0.7401123595505618,0.8443820224719101,21_11,19_77
