generation,checkpoint_id,cid_min___b_score_vector,cid_max___b_score_vector,max_baseline_accuracy,min_baseline_accuracy,mean_baseline_accuracy,elites_mean_baseline_accuracy,cid_min_baseline_accuracy,cid_max_baseline_accuracy,max_in_distribution_accuracy,min_in_distribution_accuracy,mean_in_distribution_accuracy,elites_mean_in_distribution_accuracy,cid_min_in_distribution_accuracy,cid_max_in_distribution_accuracy,max_out_of_distribution_accuracy,min_out_of_distribution_accuracy,mean_out_of_distribution_accuracy,elites_mean_out_of_distribution_accuracy,cid_min_out_of_distribution_accuracy,cid_max_out_of_distribution_accuracy,max_score,min_score,mean_score,elites_mean_score,cid_min_score,cid_max_score
1,uci_cancer_test/1/20251118-203943,nan,nan,0.9138840070298769,0.19859402460456943,0.4933391915641476,0.4586994727592266,1_65,1_35,0.9027777777777778,0.18055555555555555,0.510138888888889,0.7555555555555555,1_49,1_35,0.9154929577464789,0.2012072434607646,0.4908853118712274,0.4156941649899396,1_65,1_35,0.8736559152603149,0.20698924362659454,0.5078763310611248,0.7344085872173309,1_65,1_35
2,uci_cancer_test/2/20251118-203950,nan,nan,0.9138840070298769,0.37258347978910367,0.4678031634446397,0.6444639718804922,1_58,1_35,0.9027777777777778,0.25,0.699722222222222,0.7847222222222223,2_12,1_35,0.9154929577464789,0.3199195171026157,0.43420523138833,0.6241448692152918,1_58,1_35,0.8736559152603149,0.2849462330341339,0.6869354704022408,0.7610215187072754,2_22,1_35
3,uci_cancer_test/3/20251118-203956,nan,nan,0.9138840070298769,0.37258347978910367,0.5634094903339192,0.5676625659050967,2_35,1_35,0.9027777777777778,0.25,0.6761111111111111,0.7861111111111111,3_39,1_35,0.9154929577464789,0.3199195171026157,0.547082494969819,0.5360160965794768,2_35,1_35,0.8736559152603149,0.2849462330341339,0.6752419364452362,0.7814516186714172,3_12,1_35
4,uci_cancer_test/4/20251118-204003,nan,nan,0.9209138840070299,0.37258347978910367,0.726731107205624,0.8620386643233744,3_34,4_37,0.9027777777777778,0.25,0.7723611111111112,0.9000000000000001,4_16,1_35,0.9255533199195171,0.3199195171026157,0.7201207243460764,0.8565392354124748,3_34,4_37,0.8790322542190552,0.2849462330341339,0.760645162165165,0.874731183052063,4_17,4_51
5,uci_cancer_test/5/20251118-204010,nan,nan,0.9138840070298769,0.37258347978910367,0.759138840070299,0.8622144112478031,5_21,4_59,0.9027777777777778,0.25,0.7515277777777779,0.9000000000000001,5_41,4_53,0.9154929577464789,0.3199195171026157,0.7602414486921528,0.8567404426559356,5_21,4_59,0.8844085931777954,0.2849462330341339,0.7390860190987587,0.875268816947937,5_16,5_40
6,uci_cancer_test/6/20251118-204016,nan,nan,0.9138840070298769,0.37258347978910367,0.7527065026362039,0.7873462214411246,6_18,5_11,0.9027777777777778,0.25,0.8019444444444442,0.8958333333333334,6_72,5_11,0.9154929577464789,0.3199195171026157,0.7455734406438633,0.7716297786720322,6_18,5_11,0.8844085931777954,0.2849462330341339,0.7830376297235488,0.8779569864273071,6_14,5_40
7,uci_cancer_test/7/20251118-204023,nan,nan,0.9138840070298769,0.37258347978910367,0.7034973637961335,0.8123022847100175,7_14,6_12,0.9027777777777778,0.25,0.8011111111111111,0.8972222222222224,7_21,6_12,0.9154929577464789,0.3199195171026157,0.6893561368209256,0.8,7_14,6_12,0.8844085931777954,0.2822580635547638,0.7890591335296631,0.8776881694793701,7_41,5_40
8,uci_cancer_test/8/20251118-204030,nan,nan,0.9138840070298769,0.37258347978910367,0.6561511423550087,0.6595782073813709,8_17,7_18,0.9027777777777778,0.25,0.7680555555555554,0.8861111111111111,8_14,7_18,0.9154929577464789,0.3199195171026157,0.6399396378269617,0.6267605633802817,8_17,7_18,0.8844085931777954,0.2849462330341339,0.7686290267109871,0.8827956914901733,8_41,5_40
9,uci_cancer_test/9/20251118-204037,nan,nan,0.9138840070298769,0.37082601054481545,0.5774165202108964,0.6601054481546573,9_73,9_24,0.9027777777777778,0.25,0.7841666666666666,0.888888888888889,9_27,9_24,0.9154929577464789,0.3199195171026157,0.5474647887323943,0.6269617706237425,9_11,9_24,0.8844085931777954,0.39516130089759827,0.7894623577594757,0.8844085931777954,9_27,5_40
10,uci_cancer_test/10/20251118-204044,nan,nan,0.9138840070298769,0.37082601054481545,0.5819683655536029,0.6622144112478031,10_43,10_15,0.9027777777777778,0.25,0.7686111111111111,0.888888888888889,10_27,10_15,0.9154929577464789,0.3199195171026157,0.5549295774647887,0.6293762575452716,10_16,10_15,0.8844085931777954,0.39516130089759827,0.7781451526284218,0.8844085931777954,10_27,5_40
