generation,checkpoint_id,cid_min___b_score_vector,cid_max___b_score_vector,max_accuracy_to_baseline,min_accuracy_to_baseline,mean_accuracy_to_baseline,elites_mean_accuracy_to_baseline,cid_min_accuracy_to_baseline,cid_max_accuracy_to_baseline,max_score,min_score,mean_score,elites_mean_score,cid_min_score,cid_max_score
1,uci_wine_test/1/20251012-212644,nan,nan,0.5617977528089888,0.0449438202247191,0.3299999999999999,0.4331460674157303,1_96,1_49,0.5617977380752563,0.05056179687380791,0.3305617980286479,0.4264044910669327,1_96,1_49
2,uci_wine_test/2/20251012-212645,nan,nan,0.5674157303370787,0.2640449438202247,0.40449438202247184,0.4724719101123596,2_17,2_19,0.5730336904525757,0.2415730357170105,0.39876404255628584,0.4719101071357727,2_81,2_19
3,uci_wine_test/3/20251012-212646,nan,nan,0.6685393258426966,0.2696629213483146,0.49202247191011234,0.6016853932584271,3_18,3_47,0.6629213690757751,0.28651684522628784,0.4919101059436798,0.599438202381134,3_18,3_47
4,uci_wine_test/4/20251012-212647,nan,nan,0.6910112359550562,0.2696629213483146,0.5625280898876406,0.651123595505618,4_12,4_55,0.7078651785850525,0.28651684522628784,0.5639887607097626,0.6539326012134552,4_12,4_55
5,uci_wine_test/5/20251012-212649,nan,nan,0.6910112359550562,0.2696629213483146,0.5983707865168539,0.6741573033707866,5_32,4_55,0.7078651785850525,0.28651684522628784,0.5996067491173744,0.6769663095474243,5_32,4_55
6,uci_wine_test/6/20251012-212650,nan,nan,0.6966292134831461,0.2696629213483146,0.6119662921348313,0.6792134831460674,6_95,6_31,0.7134831547737122,0.28651684522628784,0.615224726498127,0.6910112500190735,6_95,6_31
7,uci_wine_test/7/20251012-212651,nan,nan,0.7078651685393258,0.2696629213483146,0.6071348314606742,0.6882022471910112,7_26,7_98,0.7134831547737122,0.28651684522628784,0.6151685467362404,0.700000011920929,7_26,6_31
8,uci_wine_test/8/20251012-212652,nan,nan,0.7359550561797753,0.449438202247191,0.6325280898876404,0.7039325842696631,8_24,8_88,0.7415730357170105,0.45505619049072266,0.6434269732236862,0.717415738105774,8_24,8_88
9,uci_wine_test/9/20251012-212653,nan,nan,0.7359550561797753,0.43258426966292135,0.6516292134831461,0.7247191011235956,9_57,8_88,0.7415730357170105,0.43820226192474365,0.6619101184606552,0.7314606785774231,9_57,8_88
10,uci_wine_test/10/20251012-212655,nan,nan,0.7415730337078652,0.48314606741573035,0.6776966292134833,0.7331460674157303,10_72,10_62,0.7415730357170105,0.47752809524536133,0.6814606785774231,0.7365168571472168,10_72,8_88
11,uci_wine_test/11/20251012-212656,nan,nan,0.7584269662921348,0.398876404494382,0.6661235955056181,0.7387640449438202,11_53,11_24,0.7471910119056702,0.38764044642448425,0.6715168550610542,0.7421348333358765,11_53,11_83
12,uci_wine_test/12/20251012-212658,nan,nan,0.7584269662921348,0.37640449438202245,0.660505617977528,0.7415730337078653,12_68,11_24,0.7528089880943298,0.3988763988018036,0.665280901491642,0.7449438214302063,12_68,12_13
13,uci_wine_test/13/20251012-212659,nan,nan,0.7808988764044944,0.2696629213483146,0.6518539325842696,0.75,13_41,13_53,0.7640449404716492,0.28651684522628784,0.6568539336323738,0.751123595237732,13_41,13_53
14,uci_wine_test/14/20251012-212701,nan,nan,0.7865168539325843,0.37640449438202245,0.6846629213483145,0.7629213483146067,14_81,14_97,0.7696629166603088,0.3595505654811859,0.6867415726184845,0.7584269642829895,14_81,14_97
15,uci_wine_test/15/20251012-212702,nan,nan,0.7865168539325843,0.37640449438202245,0.702752808988764,0.7730337078651686,15_40,14_97,0.7696629166603088,0.3595505654811859,0.6999999988079071,0.7651685357093811,15_40,14_97
16,uci_wine_test/16/20251012-212704,nan,nan,0.797752808988764,0.37640449438202245,0.7067977528089887,0.7797752808988763,16_12,16_64,0.7808988690376282,0.3595505654811859,0.699775277376175,0.7719101071357727,16_66,16_25
17,uci_wine_test/17/20251012-212706,nan,nan,0.797752808988764,0.398876404494382,0.7158988764044943,0.7825842696629214,17_12,16_64,0.7921348214149475,0.4157303273677826,0.7087640413641929,0.7735954999923706,17_12,17_67
18,uci_wine_test/18/20251012-212708,nan,nan,0.797752808988764,0.37640449438202245,0.7071910112359551,0.7887640449438202,18_45,17_67,0.7921348214149475,0.3595505654811859,0.7053370746970177,0.784269654750824,18_45,17_67
19,uci_wine_test/19/20251012-212710,nan,nan,0.797752808988764,0.28651685393258425,0.7186516853932584,0.7938202247191011,19_84,17_67,0.8033707737922668,0.2977527976036072,0.7186516800522804,0.7926966190338135,19_84,19_89
20,uci_wine_test/20/20251012-212712,nan,nan,0.8089887640449438,0.3146067415730337,0.7484269662921347,0.7921348314606741,20_23,20_29,0.8033707737922668,0.32022473216056824,0.7456179711222649,0.7988763928413392,20_23,19_89
21,uci_wine_test/21/20251012-212714,nan,nan,0.8089887640449438,0.28651685393258425,0.716011235955056,0.7910112359550561,21_33,20_29,0.8202247023582458,0.2977527976036072,0.7220786434412002,0.8033707737922668,21_33,21_23
22,uci_wine_test/22/20251012-212716,nan,nan,0.8033707865168539,0.28651685393258425,0.7016292134831461,0.7921348314606742,22_66,21_23,0.8202247023582458,0.2977527976036072,0.7143820151686668,0.8089887499809265,22_66,21_23
23,uci_wine_test/23/20251012-212718,nan,nan,0.8146067415730337,0.28651685393258425,0.7185393258426965,0.798876404494382,23_13,23_16,0.8314606547355652,0.2977527976036072,0.7322471812367439,0.8157303214073182,23_13,23_16
24,uci_wine_test/24/20251012-212720,nan,nan,0.8146067415730337,0.2696629213483146,0.708820224719101,0.8078651685393259,24_14,23_16,0.8314606547355652,0.2808988690376282,0.722808980345726,0.8252808809280395,24_83,23_16
25,uci_wine_test/25/20251012-212722,nan,nan,0.8258426966292135,0.2696629213483146,0.7201123595505616,0.8168539325842696,25_94,25_81,0.8426966071128845,0.28651684522628784,0.7332584175467491,0.833707845211029,25_94,25_81
26,uci_wine_test/26/20251012-212724,nan,nan,0.8258426966292135,0.2696629213483146,0.7516292134831459,0.8224719101123595,26_100,25_81,0.8426966071128845,0.28651684522628784,0.7650561681389809,0.8393258213996887,26_100,25_81
27,uci_wine_test/27/20251012-212726,nan,nan,0.8258426966292135,0.2640449438202247,0.7569662921348312,0.8258426966292134,27_72,25_81,0.8426966071128845,0.2752808928489685,0.7716291978955269,0.8426966071128845,27_72,25_81
28,uci_wine_test/28/20251012-212728,nan,nan,0.8314606741573034,0.2808988764044944,0.7338202247191009,0.8264044943820226,28_75,28_29,0.8483145833015442,0.28651684522628784,0.7473033559322357,0.8432584047317505,28_75,28_29
