generation,checkpoint_id,cid_min___b_score_vector,cid_max___b_score_vector,max_accuracy_to_baseline,min_accuracy_to_baseline,mean_accuracy_to_baseline,elites_mean_accuracy_to_baseline,cid_min_accuracy_to_baseline,cid_max_accuracy_to_baseline,max_score,min_score,mean_score,elites_mean_score,cid_min_score,cid_max_score
1,uci_cancer_test/1/20251013-193008,nan,nan,0.6291739894551845,0.17398945518453426,0.48154657293497366,0.6275922671353251,1_33,1_79,0.6291739894551845,0.17398945518453426,0.48154657293497366,0.6275922671353251,1_33,1_79
2,uci_cancer_test/2/20251013-193011,nan,nan,0.6502636203866432,0.22847100175746923,0.5997715289982426,0.6298769771528998,2_89,2_75,0.6502636203866432,0.22847100175746923,0.5997715289982426,0.6298769771528998,2_89,2_75
3,uci_cancer_test/3/20251013-193014,nan,nan,0.7346221441124781,0.37258347978910367,0.5994376098418278,0.6411247803163445,3_15,3_18,0.7346221441124781,0.37258347978910367,0.5994376098418278,0.6411247803163445,3_15,3_18
4,uci_cancer_test/4/20251013-193017,nan,nan,0.8804920913884007,0.3462214411247803,0.6052724077328646,0.7091388400702987,4_90,4_53,0.8804920913884007,0.3462214411247803,0.6052724077328646,0.7091388400702987,4_90,4_53
5,uci_cancer_test/5/20251013-193020,nan,nan,0.8804920913884007,0.3655536028119508,0.6237961335676626,0.8108963093145871,5_69,4_53,0.8804920913884007,0.3655536028119508,0.6237961335676626,0.8108963093145871,5_69,4_53
6,uci_cancer_test/6/20251013-193024,nan,nan,0.9068541300527241,0.2390158172231986,0.66804920913884,0.8845342706502637,6_57,6_62,0.9068541300527241,0.2390158172231986,0.66804920913884,0.8845342706502637,6_57,6_62
7,uci_cancer_test/7/20251013-193027,nan,nan,0.9068541300527241,0.37258347978910367,0.7020386643233743,0.8927943760984183,7_12,6_62,0.9068541300527241,0.37258347978910367,0.7020386643233743,0.8927943760984183,7_12,6_62
8,uci_cancer_test/8/20251013-193031,nan,nan,0.9226713532513181,0.37258347978910367,0.7628822495606326,0.9014059753954304,8_15,8_19,0.9226713532513181,0.37258347978910367,0.7628822495606326,0.9014059753954304,8_15,8_19
9,uci_cancer_test/9/20251013-193034,nan,nan,0.9226713532513181,0.3602811950790861,0.7271353251318099,0.9084358523725833,9_79,8_19,0.9226713532513181,0.3602811950790861,0.7271353251318099,0.9084358523725833,9_79,8_19
10,uci_cancer_test/10/20251013-193037,nan,nan,0.9226713532513181,0.37258347978910367,0.7485940246045693,0.9103690685413005,10_13,8_19,0.9226713532513181,0.37258347978910367,0.7485940246045693,0.9103690685413005,10_13,8_19
