generation,checkpoint_id,cid_min___b_score_vector,cid_max___b_score_vector,max_accuracy_to_baseline,min_accuracy_to_baseline,mean_accuracy_to_baseline,elites_mean_accuracy_to_baseline,cid_min_accuracy_to_baseline,cid_max_accuracy_to_baseline,max_score,min_score,mean_score,elites_mean_score,cid_min_score,cid_max_score
1,uci_wine_test/1/20251012-212144,nan,nan,0.5898876404494382,0.0449438202247191,0.3280898876404494,0.46853932584269664,1_70,1_13,0.601123571395874,0.05056179687380791,0.3294943819567561,0.47022471129894255,1_70,1_13
2,uci_wine_test/2/20251012-212145,nan,nan,0.6910112359550562,0.2696629213483146,0.42230337078651686,0.550561797752809,2_28,2_16,0.7022472023963928,0.28651684522628784,0.42073033303022384,0.5528089821338653,2_28,2_16
3,uci_wine_test/3/20251012-212147,nan,nan,0.7696629213483146,0.2696629213483146,0.492191011235955,0.6050561797752809,3_45,3_69,0.7808988690376282,0.28651684522628784,0.4933707800507545,0.6140449285507202,3_45,3_69
4,uci_wine_test/4/20251012-212149,nan,nan,0.7808988764044944,0.2696629213483146,0.5551685393258426,0.6640449438202246,4_13,4_56,0.7921348214149475,0.28651684522628784,0.5596629118919373,0.6674157202243804,4_13,4_56
5,uci_wine_test/5/20251012-212151,nan,nan,0.7808988764044944,0.2696629213483146,0.6099438202247192,0.7432584269662921,5_25,4_56,0.7921348214149475,0.28651684522628784,0.6147752794623375,0.7539325833320618,5_25,4_56
6,uci_wine_test/6/20251012-212153,nan,nan,0.7921348314606742,0.2696629213483146,0.6214044943820225,0.7589887640449439,6_27,6_17,0.8033707737922668,0.28651684522628784,0.6267415699362755,0.7696629166603088,6_27,6_17
7,uci_wine_test/7/20251012-212154,nan,nan,0.8033707865168539,0.28651685393258425,0.6802808988764043,0.7848314606741573,7_93,7_92,0.8202247023582458,0.2752808928489685,0.6888763958215713,0.7966292023658752,7_93,7_92
8,uci_wine_test/8/20251012-212156,nan,nan,0.8089887640449438,0.2696629213483146,0.6796629213483145,0.7966292134831461,8_52,8_63,0.8202247023582458,0.28651684522628784,0.688932572901249,0.8101123452186585,8_52,7_92
9,uci_wine_test/9/20251012-212157,nan,nan,0.8089887640449438,0.2696629213483146,0.716573033707865,0.8028089887640448,9_21,9_16,0.8258426785469055,0.28651684522628784,0.7279213389754295,0.8191011071205139,9_21,9_61
10,uci_wine_test/10/20251012-212159,nan,nan,0.8089887640449438,0.2696629213483146,0.71938202247191,0.8039325842696629,10_13,9_16,0.8258426785469055,0.28651684522628784,0.7316292035579681,0.8213482975959778,10_13,9_61
11,uci_wine_test/11/20251012-212201,nan,nan,0.8146067415730337,0.2696629213483146,0.697191011235955,0.8061797752808989,11_43,11_40,0.8370786309242249,0.28651684522628784,0.711966279745102,0.8241572856903077,11_43,11_40
