generation,checkpoint_id,cid_min___b_score_vector,cid_max___b_score_vector,max_accuracy_to_baseline,min_accuracy_to_baseline,mean_accuracy_to_baseline,elites_mean_accuracy_to_baseline,cid_min_accuracy_to_baseline,cid_max_accuracy_to_baseline,max_score,min_score,mean_score,elites_mean_score,cid_min_score,cid_max_score
1,uci_wine_test/1/20251012-210917,nan,nan,0.6235955056179775,0.05056179775280899,0.32780898876404485,0.44325842696629214,1_66,1_67,0.6123595237731934,0.05056179687380791,0.3280898876860738,0.43820224404335023,1_66,1_67
2,uci_wine_test/2/20251012-210918,nan,nan,0.6235955056179775,0.15730337078651685,0.40825842696629216,0.49213483146067405,2_98,1_67,0.6123595237731934,0.1741573065519333,0.4026966267824173,0.4910112291574478,2_98,1_67
3,uci_wine_test/3/20251012-210919,nan,nan,0.7415730337078652,0.2696629213483146,0.48252808988764045,0.6095505617977528,3_39,3_18,0.7191011309623718,0.28651684522628784,0.47499999701976775,0.5988763928413391,3_39,3_18
4,uci_wine_test/4/20251012-210921,nan,nan,0.7415730337078652,0.2696629213483146,0.5358426966292135,0.652247191011236,4_60,3_18,0.7191011309623718,0.28651684522628784,0.5256741496920586,0.6398876249790192,4_60,3_18
5,uci_wine_test/5/20251012-210922,nan,nan,0.7696629213483146,0.2696629213483146,0.5815168539325842,0.7095505617977529,5_34,5_28,0.7471910119056702,0.28651684522628784,0.5697190910577774,0.6971910238265991,5_34,5_16
6,uci_wine_test/6/20251012-210923,nan,nan,0.7696629213483146,0.25842696629213485,0.623314606741573,0.7353932584269665,6_32,5_28,0.7471910119056702,0.26404494047164917,0.6145505675673485,0.7241573095321655,6_32,5_16
7,uci_wine_test/7/20251012-210924,nan,nan,0.7696629213483146,0.2696629213483146,0.6492696629213485,0.7651685393258426,7_63,7_12,0.7471910119056702,0.28651684522628784,0.636235955953598,0.7471910119056702,7_63,5_16
8,uci_wine_test/8/20251012-210926,nan,nan,0.8314606741573034,0.30337078651685395,0.6840449438202246,0.7741573033707865,8_15,8_71,0.8202247023582458,0.28651684522628784,0.6674157312512398,0.7573033690452575,8_15,8_71
9,uci_wine_test/9/20251012-210927,nan,nan,0.8314606741573034,0.30337078651685395,0.6876966292134832,0.7797752808988765,9_78,8_71,0.8202247023582458,0.28651684522628784,0.672134830057621,0.7730337023735047,9_78,8_71
10,uci_wine_test/10/20251012-210929,nan,nan,0.8314606741573034,0.398876404494382,0.7357303370786517,0.8286516853932584,10_65,8_71,0.8202247023582458,0.38764044642448425,0.7262921306490898,0.817415714263916,10_65,8_71
11,uci_wine_test/11/20251012-210930,nan,nan,0.8370786516853933,0.2696629213483146,0.7548876404494379,0.8320224719101124,11_13,11_18,0.8258426785469055,0.28651684522628784,0.7442696529626847,0.8207864999771118,11_13,11_18
12,uci_wine_test/12/20251012-210931,nan,nan,0.8370786516853933,0.398876404494382,0.7622471910112358,0.8325842696629214,12_29,11_18,0.8258426785469055,0.38764044642448425,0.7513483038544655,0.8213482975959778,12_29,11_18
13,uci_wine_test/13/20251012-210933,nan,nan,0.8370786516853933,0.2696629213483146,0.7648876404494382,0.8325842696629214,13_65,11_18,0.8258426785469055,0.28651684522628784,0.7548876282572746,0.8213482975959778,13_65,11_18
14,uci_wine_test/14/20251012-210934,nan,nan,0.8539325842696629,0.2696629213483146,0.7313483146067417,0.8342696629213483,14_29,14_65,0.8426966071128845,0.28651684522628784,0.7226966190338134,0.8230336904525757,14_29,14_65
15,uci_wine_test/15/20251012-210935,nan,nan,0.8539325842696629,0.2696629213483146,0.7287640449438202,0.8382022471910113,15_66,14_65,0.8426966071128845,0.28651684522628784,0.7197190928459167,0.8269662737846375,15_66,14_65
16,uci_wine_test/16/20251012-210937,nan,nan,0.8539325842696629,0.33146067415730335,0.7410674157303369,0.8443820224719101,16_30,14_65,0.8426966071128845,0.3483146131038666,0.7307865065336228,0.833146047592163,16_30,14_65
17,uci_wine_test/17/20251012-210938,nan,nan,0.8539325842696629,0.2696629213483146,0.7525280898876403,0.8511235955056181,17_50,14_65,0.8426966071128845,0.28651684522628784,0.7423595380783081,0.8410112142562867,17_50,14_65
18,uci_wine_test/18/20251012-210940,nan,nan,0.8764044943820225,0.2696629213483146,0.76876404494382,0.8561797752808988,18_80,18_61,0.8651685118675232,0.28651684522628784,0.7584269505739212,0.8449437975883484,18_80,18_61
19,uci_wine_test/19/20251012-210941,nan,nan,0.8764044943820225,0.398876404494382,0.7660112359550562,0.8584269662921349,19_27,18_61,0.8651685118675232,0.38764044642448425,0.7551123428344727,0.8471909880638122,19_27,18_61
20,uci_wine_test/20/20251012-210943,nan,nan,0.8764044943820225,0.3707865168539326,0.7606741573033707,0.8573033707865167,20_77,18_61,0.8764045238494873,0.38764044642448425,0.7502247023582459,0.8483145892620086,20_14,20_99
21,uci_wine_test/21/20251012-210944,nan,nan,0.8764044943820225,0.2696629213483146,0.7735955056179775,0.8589887640449438,21_32,18_61,0.8764045238494873,0.28651684522628784,0.7652808848023415,0.8550561666488647,21_32,20_99
22,uci_wine_test/22/20251012-210946,nan,nan,0.8764044943820225,0.2696629213483146,0.764887640449438,0.8629213483146068,22_83,18_61,0.8764045238494873,0.28651684522628784,0.7603370681405067,0.8707865297794342,22_83,20_99
23,uci_wine_test/23/20251012-210947,nan,nan,0.8764044943820225,0.2696629213483146,0.7361797752808986,0.8651685393258427,23_43,22_21,0.8764045238494873,0.28651684522628784,0.741629213988781,0.8764045238494873,23_43,20_99
24,uci_wine_test/24/20251012-210948,nan,nan,0.8707865168539326,0.398876404494382,0.7467977528089886,0.8657303370786517,24_22,24_21,0.882022500038147,0.38764044642448425,0.7520224848389625,0.8769663214683533,24_22,24_21
25,uci_wine_test/25/20251012-210950,nan,nan,0.8764044943820225,0.33146067415730335,0.7526404494382022,0.8679775280898877,25_79,25_92,0.8876404762268066,0.3258427083492279,0.7581460812687874,0.8792135119438171,25_79,25_92
26,uci_wine_test/26/20251012-210951,nan,nan,0.8876404494382022,0.2752808988764045,0.7601685393258425,0.8707865168539326,26_84,26_75,0.898876428604126,0.2921348214149475,0.7669101232290267,0.882022500038147,26_84,26_75
27,uci_wine_test/27/20251012-210953,nan,nan,0.8876404494382022,0.2696629213483146,0.7536516853932587,0.8769662921348316,27_42,26_75,0.898876428604126,0.28651684522628784,0.7603932711482048,0.8882022738456726,27_42,26_75
28,uci_wine_test/28/20251012-210954,nan,nan,0.898876404494382,0.2696629213483146,0.7931460674157305,0.8842696629213481,28_60,28_70,0.9101123809814453,0.28651684522628784,0.8000000137090683,0.8955056428909302,28_60,28_70
29,uci_wine_test/29/20251012-210956,nan,nan,0.898876404494382,0.28651685393258425,0.7923033707865169,0.8887640449438201,29_15,28_70,0.9101123809814453,0.30337077379226685,0.8004494559764862,0.9005618214607238,29_15,28_70
30,uci_wine_test/30/20251012-210957,nan,nan,0.9101123595505618,0.2696629213483146,0.7967977528089891,0.9,30_80,30_96,0.915730357170105,0.28651684522628784,0.8048314779996872,0.9101123809814453,30_80,30_84
31,uci_wine_test/31/20251012-210959,nan,nan,0.9101123595505618,0.28651685393258425,0.7786516853932588,0.900561797752809,31_84,30_96,0.915730357170105,0.30337077379226685,0.7852809157967567,0.9106741786003113,31_84,30_84
32,uci_wine_test/32/20251012-211000,nan,nan,0.9101123595505618,0.398876404494382,0.7741573033707868,0.9039325842696628,32_18,31_27,0.915730357170105,0.38764044642448425,0.7800000157952308,0.9140449643135071,32_18,30_84
33,uci_wine_test/33/20251012-211002,nan,nan,0.9101123595505618,0.28651685393258425,0.782808988764045,0.9044943820224718,33_41,31_27,0.915730357170105,0.30337077379226685,0.7902809152007103,0.915730357170105,33_41,30_84
34,uci_wine_test/34/20251012-211003,nan,nan,0.9044943820224719,0.28651685393258425,0.7991573033707867,0.9044943820224718,34_49,30_84,0.915730357170105,0.30337077379226685,0.8065730494260788,0.915730357170105,34_49,30_84
35,uci_wine_test/35/20251012-211005,nan,nan,0.9101123595505618,0.2696629213483146,0.7814606741573037,0.9050561797752807,35_15,35_69,0.9213483333587646,0.28651684522628784,0.7873595663905144,0.916292154788971,35_15,35_69
36,uci_wine_test/36/20251012-211006,nan,nan,0.9101123595505618,0.28651685393258425,0.787303370786517,0.9056179775280899,36_31,35_69,0.9213483333587646,0.30337077379226685,0.7946629345417022,0.916853952407837,36_31,35_69
37,uci_wine_test/37/20251012-211008,nan,nan,0.9101123595505618,0.28651685393258425,0.8069101123595508,0.9084269662921347,37_64,35_69,0.9213483333587646,0.30337077379226685,0.8143258559703827,0.9196629405021668,37_64,35_69
38,uci_wine_test/38/20251012-211009,nan,nan,0.9101123595505618,0.29213483146067415,0.8024719101123597,0.9101123595505618,38_47,35_69,0.9213483333587646,0.3089887499809265,0.8108988893032074,0.9213483333587646,38_47,35_69
39,uci_wine_test/39/20251012-211011,nan,nan,0.9101123595505618,0.29213483146067415,0.7975280898876406,0.9101123595505618,39_55,35_69,0.9213483333587646,0.3089887499809265,0.8041011387109757,0.9213483333587646,39_55,35_69
