alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline,class_0,class_1,class_2
14.329740977201203,1.30093199464111,2.0460284310991423,17.690470539936054,131.04939481058307,2.38003137142739,3.0393689324832662,0.31090908034041087,2.5713172608825285,8.525618708271832,0.8698820752672474,3.3797064865709703,1242.6351528809796,True,False,False
13.818933078515634,1.332817530829884,2.743360996235851,16.36529914345879,122.63257045292443,2.6050948426876928,3.512702782427696,0.4864198290157964,2.433339949200854,7.94520493304298,0.9757989285276301,2.775313864305197,1309.9154426393025,True,False,False
13.993685230877693,3.3168699658746883,1.9807662533404913,14.847103956775868,113.27747522672607,2.280861784358991,3.4898312618317586,0.4284373301395607,2.497796621054697,8.36445618999535,1.284733158260502,2.9971284470226562,1314.9211041056979,True,False,False
13.723855337735383,2.274524928604731,2.6408025972004405,14.396368138528082,96.620240769205,2.7886065308789325,3.424970774351082,0.3202466446994953,2.40473137841167,6.492588558378634,1.3824384765375217,2.797571225869557,1355.841636895145,True,False,False
14.332899140839423,1.7861061301740817,2.650387947334408,16.53169887219208,89.95113593798241,3.10360724095788,2.985472218347395,0.34907278134514536,2.101457860049802,9.244490086233627,1.3340517327586006,2.57953826786901,1361.5033198496862,True,False,False
14.360217625385637,1.1601326484719217,1.9724198986089954,17.015409387986235,99.0313149524368,3.1655201142794884,2.060562207990567,0.5138667109110856,2.293442261820223,9.781153893862475,1.203479236931282,3.100140280935779,1260.5367586710813,True,False,False
13.830646128371475,1.2035712748399803,2.7920785597951108,14.194944929387372,109.96475729271958,2.6012317067238344,2.5530349484696924,0.5349304176928229,2.406005284819176,9.4442635037417,1.259401217419326,2.877130452819949,1314.6155715225643,True,False,False
12.179230451102493,1.316779273147092,2.3933716013167636,16.69877322430478,131.20213233520437,2.738035958773033,3.3783486189862604,0.43402135965660804,2.5753782429886822,10.098533113764036,1.348632874465432,3.2660993938654435,1154.1018235157387,True,False,False
14.35518335501034,1.5430257536890906,2.1947082668673654,22.46728263705873,107.92181137079194,2.8428689133644607,3.577318020891144,0.16851123592875059,2.3548400791571624,8.889908884596352,0.7575815391933847,3.125353290134284,1289.9076635904248,True,False,False
14.189024882250331,4.239654059165722,2.2389999284911672,20.075305367973645,113.25306390675071,3.067797038913425,3.4399273642417567,0.535992050273431,2.602878635926797,6.434756104508132,1.2698764734654704,3.1782281999679345,1152.851258946734,True,False,False
13.560630373835828,1.2213148808295478,2.6975720212105383,14.798004052717227,122.74626086144468,2.189219117980868,3.3754863504764465,0.44172843473759044,2.1815816968028283,10.097575006884671,1.1030506381057894,3.157421793377501,1204.0161509128602,True,False,False
13.916741643241082,3.738308492292121,2.4724731259098425,15.854698947735855,124.72407366572091,3.2426398205375815,3.5750700391447614,0.2589340498021145,1.8103858566816737,8.342902187481473,0.8179620658179848,2.703191375392351,1387.016712899043,True,False,False
13.536627485922693,4.054034689636456,2.2165799019610266,15.038117876205504,122.67224435411673,3.2227283210904085,2.7419712750699556,0.2749743491868351,2.2807190080777624,9.820356231213912,0.6949479711225911,3.5395578744033696,1340.9074511623094,True,False,False
13.753372628899275,1.8725985987807228,2.853957170743518,18.852783357893816,123.5434016478779,3.0947254337651113,3.3800854032808196,0.19892387413724022,2.651579057777842,8.204722508321119,1.34899543866538,2.026918063180408,1156.9449497418473,True,False,False
13.769822360533347,2.1079791946781703,2.546217089355051,14.3240834715152,111.4032797043422,3.3099354646041306,3.034735293697749,0.4566848962473088,1.6149898620065288,6.9456467978425,0.7004359400344226,3.6418384253057914,1327.6848579634184,True,False,False
14.120452517139139,2.8340766781781497,2.175805881628046,20.490990260617725,119.24160327489386,1.9382332532855995,3.379989223097903,0.5573298553714844,2.410310180944096,10.19082826330696,0.7296671157235389,3.275702060918439,1440.1592000881583,True,False,False
13.81357412906656,2.9746390325990055,2.2314514924178717,16.086179554427382,114.52595342147431,1.7016601059597236,3.646016974447236,0.3470159257858628,2.5349394819429003,9.030033885406894,0.6158641618623748,3.4559193493368996,1438.8447874240214,True,False,False
13.814573342136324,1.4915617805922348,2.7642551179346944,17.233989642689785,97.32178211901788,2.422363042697536,3.405294354504024,0.21534521085638553,2.181776428550814,8.135122892733174,1.2018107057720244,2.982909533864081,1355.3956091862392,True,False,False
14.24319749169499,3.9341857016103905,2.4078266373409,15.162457369379874,104.00159507591604,2.7481270495690593,3.4421114018496555,0.24401877715797005,2.3451495803889033,8.527423802516514,1.3422176976484657,1.7663262220024483,1419.0054653077373,True,False,False
14.236590238174703,1.4809629029887081,1.89971295838508,15.804653761149682,116.5982438068279,2.787222033778855,2.939538896105301,0.5179535376935853,1.7003861743145703,9.721246635649981,0.8363007857567657,2.1089267836950882,1357.2805945171408,True,False,False
13.835334178477908,1.6611623293881106,1.8760230550192152,14.312249347229354,95.23685499602959,2.457331804578416,2.7691718749991354,0.27554164234289535,2.093032137000715,6.045486237552037,1.3923678142178386,3.399767075490408,1371.244475322636,True,False,False
14.122814121285726,2.4497122816365042,2.1605506870309776,17.92852927621137,129.69756220739703,2.3440264189450932,3.4890203246973526,0.43476049171020453,2.4855930933689323,3.3091737415318896,1.174924511635532,3.23332948442387,1209.2722068346739,True,False,False
13.509057392809753,4.663667479731261,2.2121814233102404,15.344130233140277,100.9927641613278,3.308400018853211,3.5896714534253933,0.1910163165187974,2.5843826065451636,5.320914279581032,1.3025511142836614,3.3117980452532967,1130.9323649062458,True,False,False
13.484926329083072,2.084008162376577,2.4440148806856907,21.276243969285616,127.10778833857492,1.8361412348065023,3.6465742137816903,0.4983381340763137,2.5533110190320674,5.347362489247324,1.3267057666574582,3.6524095406598116,1350.2009522653937,True,False,False
13.725451842208546,2.1595885792370355,2.175976254440156,22.70643991344513,113.70278998806978,2.1876594536476035,3.1621256376554765,0.4179170778444196,2.5443195662109686,9.404377340916554,1.377221038087308,3.6973777313841216,1252.062011688807,True,False,False
14.18445560676421,2.2993785268511493,2.2900497201645833,15.681288149996389,123.97295983395345,2.885614243232597,3.4876791517534045,0.18218513760825666,2.319061480676403,7.701256969058553,1.2892260965583775,2.6219456980468565,922.0276819240593,True,False,False
13.944676969346045,1.5491794901893554,2.527927101837047,18.055449338381173,92.53455517780392,2.982934437413382,2.351932741204128,0.41363793740820737,2.4914557286444348,7.479212546800614,1.2526564981351251,2.922515516834351,1374.43504818867,True,False,False
12.822141145570782,1.97637582479355,2.472717353657501,17.166645174103504,106.88368220123834,3.243450136659299,3.6642720312638435,0.36356112766662135,2.3800032167350413,8.910047130789904,0.5840204605121359,3.2389233969760616,1209.491458538229,True,False,False
13.994230535788908,1.2047392127842358,2.9185377049776493,15.055609043058155,103.69088101954496,2.259175971576947,3.5255704716651177,0.22782248540672484,2.36677451694255,8.45557251987715,0.9203540822672026,3.732417551077858,945.9968935671058,True,False,False
13.788546372617578,1.815107507350459,1.8961140606441265,14.515162836289905,123.40210424664691,3.1716751333265063,3.264478538462737,0.1571958065277053,2.178231989660517,4.491680169972945,0.8548499976695384,3.6117311982124463,988.1399202772429,True,False,False
13.57495457637437,4.8513338683640175,2.718131371611469,21.52628315608818,108.04572303201647,3.020203386832092,3.663860255016262,0.317076274182434,2.6544785749192097,6.446576003642557,1.2516285088330084,3.596500763673558,1293.8801058845552,True,False,False
13.501860579745937,3.4955225684372753,2.6435155675355015,14.648771616797413,110.01723468867212,3.1976174480314845,3.604635060213803,0.5256894471389296,2.4112317960557803,8.160330615174525,0.8985706718186441,3.345927082528869,929.4113990959013,True,False,False
13.932101641338456,3.120661882296279,2.4524116391969537,14.018251178602277,93.0040473307395,3.2589957202875235,3.0760019939966323,0.21880897089956924,2.4474134385961994,9.021594175041017,0.6108189006024766,2.1062536997504426,1423.2034547008348,True,False,False
14.129718474804422,1.110146513491249,2.9219312756604534,22.498125222873533,85.63737840898486,3.073262010206367,3.0448560702229868,0.411551138184606,2.1773052443693888,5.968623789914281,1.2094554227254595,3.1860254308645786,1260.0378544645357,True,False,False
12.234779251209467,1.150308876414338,2.9138490303421847,14.89404384040431,123.70401587446341,2.2936471233055435,3.623296790659026,0.5312885252987256,2.2165904507681704,8.439151491074629,0.9807964435235665,3.540667297050539,1245.3838208631842,True,False,False
14.272407105987558,2.4261986030005387,2.105486831682588,15.442357649621608,100.97912853137291,2.7128353714600313,3.627688729879379,0.3962579735887939,0.9171496379653372,9.507948702028921,1.2321929358489894,3.6968880863068705,1048.9612183146119,True,False,False
14.126637570690141,1.5994828346241245,2.899404898418802,22.418036231817105,110.10254262267499,3.2768380722288137,2.8470994608245235,0.334461717565119,1.812662524504134,9.012557560484668,1.1785437286311529,2.577933564136182,1375.1791211024192,True,False,False
13.699358169292783,1.862064471361213,2.455628016627059,23.228067104790796,112.51168943698657,2.6882726507649854,3.5719554694076896,0.2900522697643315,2.437421183224161,9.286152508001452,1.2954472734622287,2.3384024135597783,1311.3172999486317,True,False,False
13.72766101884704,2.068203589741447,2.3947209213690948,17.69605813176058,122.18178415627813,2.8913513540105047,3.53945073809205,0.23406662444803567,1.68016703072254,6.806493574358992,1.2729752622851067,3.1688301052190466,1166.799570050972,True,False,False
13.69247677643401,2.2584270798013133,2.791382695691274,14.656211250477277,92.2733860438089,2.4709467229450017,2.11830033424396,0.32369673179122616,2.605196900146945,8.62803637043725,1.3303185386841103,3.735389597913013,1337.225349645244,True,False,False
13.938995222121706,1.4015069509007627,2.309391699000929,15.38674110537602,108.02232239434205,2.48449986380703,3.037387830188379,0.3315996110895184,2.3290393815133346,7.774838819395102,1.302820158353469,1.5644880489067208,1411.7383992888235,True,False,False
14.255277814579863,1.8205898173300499,2.3914499747234066,16.068396427015024,124.37638495266759,2.645124794974078,1.941572337555548,0.49895780660722683,1.6383633631196424,8.823272971023709,1.1511296929101131,3.637920826742632,1421.462089299027,True,False,False
13.386695671159341,1.1909355876690877,2.676537398875744,16.108004490687364,130.1723215977159,2.444987409716841,2.9320258844325515,0.4282553169218062,2.399450161406072,4.35111594331646,1.2928203045389273,3.3544324152964817,1162.4617000957683,True,False,False
13.16711378124826,1.146176513153339,2.8231294645569793,14.664016769270045,122.11759203641321,2.8322049973724286,3.495140763356069,0.39931624737074467,2.312384453236548,5.849449219936394,1.0955540604225305,1.825546445898064,1303.1997950204743,True,False,False
13.981941016531295,2.833535791172989,2.5487865451088423,17.150228744195115,90.39714339729889,2.8028154320641274,2.8409930874322225,0.5093904424697369,2.131584406079245,7.340944442507697,1.2998357628095687,3.138311648611048,1397.9121554999033,True,False,False
