generation,checkpoint_id,cid_min___b_score_vector,cid_max___b_score_vector,max_accuracy_to_baseline,min_accuracy_to_baseline,mean_accuracy_to_baseline,elites_mean_accuracy_to_baseline,cid_min_accuracy_to_baseline,cid_max_accuracy_to_baseline,max_score,min_score,mean_score,elites_mean_score,cid_min_score,cid_max_score
1,uci_cancer_test/1/20251013-033217,nan,nan,0.6502636203866432,0.1546572934973638,0.4791388400702987,0.6298769771528999,1_46,1_57,0.6502636203866432,0.1546572934973638,0.4791388400702987,0.6298769771528999,1_46,1_57
2,uci_cancer_test/2/20251013-033219,nan,nan,0.6572934973637962,0.37258347978910367,0.5911072056239016,0.634622144112478,2_17,2_78,0.6572934973637962,0.37258347978910367,0.5911072056239016,0.634622144112478,2_17,2_78
3,uci_cancer_test/3/20251013-033222,nan,nan,0.6572934973637962,0.13884007029876977,0.5692970123022847,0.6448154657293497,3_63,2_78,0.6572934973637962,0.13884007029876977,0.5692970123022847,0.6448154657293497,3_63,2_78
4,uci_cancer_test/4/20251013-033225,nan,nan,0.7240773286467487,0.37258347978910367,0.5930228471001757,0.6606326889279437,4_15,4_14,0.7240773286467487,0.37258347978910367,0.5930228471001757,0.6606326889279437,4_15,4_14
5,uci_cancer_test/5/20251013-033228,nan,nan,0.7627416520210897,0.37258347978910367,0.6422847100175748,0.6776801405975397,5_78,5_52,0.7627416520210897,0.37258347978910367,0.6422847100175748,0.6776801405975397,5_78,5_52
6,uci_cancer_test/6/20251013-033231,nan,nan,0.7627416520210897,0.37258347978910367,0.6535149384885764,0.7080843585237259,6_91,5_52,0.7627416520210897,0.37258347978910367,0.6535149384885764,0.7080843585237259,6_91,5_52
7,uci_cancer_test/7/20251013-033234,nan,nan,0.7644991212653779,0.43233743409490333,0.6732513181019333,0.7442882249560633,7_53,7_64,0.7644991212653779,0.43233743409490333,0.6732513181019333,0.7442882249560633,7_53,7_64
8,uci_cancer_test/8/20251013-033237,nan,nan,0.7803163444639719,0.37258347978910367,0.6982776801405979,0.7648506151142356,8_49,8_56,0.7803163444639719,0.37258347978910367,0.6982776801405979,0.7648506151142356,8_49,8_56
9,uci_cancer_test/9/20251013-033240,nan,nan,0.8242530755711776,0.43233743409490333,0.7148330404217927,0.7755711775043937,9_11,9_100,0.8242530755711776,0.43233743409490333,0.7148330404217927,0.7755711775043937,9_11,9_100
10,uci_cancer_test/10/20251013-033243,nan,nan,0.8347978910369068,0.37258347978910367,0.7110017574692442,0.7927943760984182,10_27,10_47,0.8347978910369068,0.37258347978910367,0.7110017574692442,0.7927943760984182,10_27,10_47
11,uci_cancer_test/11/20251013-033246,nan,nan,0.8400702987697716,0.37258347978910367,0.7437434094903338,0.8268892794376098,11_32,11_43,0.8400702987697716,0.37258347978910367,0.7437434094903338,0.8268892794376098,11_32,11_43
12,uci_cancer_test/12/20251013-033249,nan,nan,0.8400702987697716,0.37258347978910367,0.7525131810193322,0.8358523725834797,12_11,11_43,0.8400702987697716,0.37258347978910367,0.7525131810193322,0.8358523725834797,12_11,11_43
13,uci_cancer_test/13/20251013-033252,nan,nan,0.8418277680140598,0.37258347978910367,0.7560808435852374,0.8360281195079086,13_68,13_39,0.8418277680140598,0.37258347978910367,0.7560808435852374,0.8360281195079086,13_68,13_39
14,uci_cancer_test/14/20251013-033255,nan,nan,0.8418277680140598,0.37258347978910367,0.7723725834797892,0.8388400702987697,14_28,13_39,0.8418277680140598,0.37258347978910367,0.7723725834797892,0.8388400702987697,14_28,13_39
15,uci_cancer_test/15/20251013-033258,nan,nan,0.8453427065026362,0.37258347978910367,0.7517926186291741,0.840773286467487,15_13,15_63,0.8453427065026362,0.37258347978910367,0.7517926186291741,0.840773286467487,15_13,15_63
16,uci_cancer_test/16/20251013-033301,nan,nan,0.8488576449912126,0.4446397188049209,0.7847978910369071,0.8428822495606326,16_12,16_27,0.8488576449912126,0.4446397188049209,0.7847978910369071,0.8428822495606326,16_12,16_27
17,uci_cancer_test/17/20251013-033304,nan,nan,0.8488576449912126,0.37258347978910367,0.7574868189806679,0.8462214411247804,17_73,16_27,0.8488576449912126,0.37258347978910367,0.7574868189806679,0.8462214411247804,17_73,16_27
18,uci_cancer_test/18/20251013-033307,nan,nan,0.8523725834797891,0.4446397188049209,0.7981019332161687,0.8486818980667838,18_31,18_80,0.8523725834797891,0.4446397188049209,0.7981019332161687,0.8486818980667838,18_31,18_80
19,uci_cancer_test/19/20251013-033311,nan,nan,0.8576449912126538,0.38312829525483305,0.7977152899824255,0.8511423550087873,19_27,19_58,0.8576449912126538,0.38312829525483305,0.7977152899824255,0.8511423550087873,19_27,19_58
20,uci_cancer_test/20/20251013-033314,nan,nan,0.8980667838312829,0.4446397188049209,0.7988576449912127,0.8588752196836555,20_41,20_24,0.8980667838312829,0.4446397188049209,0.7988576449912127,0.8588752196836555,20_41,20_24
21,uci_cancer_test/21/20251013-033317,nan,nan,0.8980667838312829,0.6256590509666081,0.8205096660808436,0.8922671353251319,21_18,20_24,0.8980667838312829,0.6256590509666081,0.8205096660808436,0.8922671353251319,21_18,20_24
22,uci_cancer_test/22/20251013-033321,nan,nan,0.8998242530755711,0.4446397188049209,0.8529876977152899,0.8982425307557117,22_57,22_31,0.8998242530755711,0.4446397188049209,0.8529876977152899,0.8982425307557117,22_57,22_31
23,uci_cancer_test/23/20251013-033324,nan,nan,0.8998242530755711,0.4446397188049209,0.847311072056239,0.8985940246045695,23_46,22_31,0.8998242530755711,0.4446397188049209,0.847311072056239,0.8985940246045695,23_46,22_31
24,uci_cancer_test/24/20251013-033327,nan,nan,0.8998242530755711,0.37258347978910367,0.8489982425307556,0.8985940246045694,24_22,22_31,0.8998242530755711,0.37258347978910367,0.8489982425307556,0.8985940246045694,24_22,22_31
25,uci_cancer_test/25/20251013-033330,nan,nan,0.9015817223198594,0.3954305799648506,0.8632513181019331,0.9001757469244289,25_96,25_13,0.9015817223198594,0.3954305799648506,0.8632513181019331,0.9001757469244289,25_96,25_13
26,uci_cancer_test/26/20251013-033334,nan,nan,0.9015817223198594,0.6115992970123023,0.8777855887521967,0.9005272407732864,26_42,25_13,0.9015817223198594,0.6115992970123023,0.8777855887521967,0.9005272407732864,26_42,25_13
27,uci_cancer_test/27/20251013-033337,nan,nan,0.9068541300527241,0.4200351493848858,0.8664674868189809,0.9021089630931458,27_35,27_34,0.9068541300527241,0.4200351493848858,0.8664674868189809,0.9021089630931458,27_35,27_34
28,uci_cancer_test/28/20251013-033341,nan,nan,0.9068541300527241,0.46924428822495606,0.8669068541300526,0.9028119507908613,28_96,27_34,0.9068541300527241,0.46924428822495606,0.8669068541300526,0.9028119507908613,28_96,27_34
29,uci_cancer_test/29/20251013-033345,nan,nan,0.9068541300527241,0.46924428822495606,0.8482952548330404,0.9047451669595782,29_50,27_34,0.9068541300527241,0.46924428822495606,0.8482952548330404,0.9047451669595782,29_50,27_34
30,uci_cancer_test/30/20251013-033348,nan,nan,0.9086115992970123,0.5448154657293497,0.8712302284710016,0.906854130052724,30_80,30_91,0.9086115992970123,0.5448154657293497,0.8712302284710016,0.906854130052724,30_80,30_91
31,uci_cancer_test/31/20251013-033352,nan,nan,0.9103690685413005,0.6274165202108963,0.8645869947275923,0.9073813708260104,31_17,31_66,0.9103690685413005,0.6274165202108963,0.8645869947275923,0.9073813708260104,31_17,31_66
32,uci_cancer_test/32/20251013-033356,nan,nan,0.9138840070298769,0.6274165202108963,0.8618804920913884,0.9091388400702988,32_31,32_11,0.9138840070298769,0.6274165202108963,0.8618804920913884,0.9091388400702988,32_31,32_11
33,uci_cancer_test/33/20251013-033359,nan,nan,0.9156414762741653,0.6274165202108963,0.8750790861159929,0.9119507908611599,33_20,33_17,0.9156414762741653,0.6274165202108963,0.8750790861159929,0.9119507908611599,33_20,33_17
34,uci_cancer_test/34/20251013-033403,nan,nan,0.9156414762741653,0.37258347978910367,0.8767662565905096,0.9142355008787346,34_41,33_17,0.9156414762741653,0.37258347978910367,0.8767662565905096,0.9142355008787346,34_41,33_17
