generation,checkpoint_id,cid_min___b_score_vector,cid_max___b_score_vector,max_accuracy_to_baseline,min_accuracy_to_baseline,mean_accuracy_to_baseline,elites_mean_accuracy_to_baseline,cid_min_accuracy_to_baseline,cid_max_accuracy_to_baseline,max_score,min_score,mean_score,elites_mean_score,cid_min_score,cid_max_score
1,uci_cancer_test/1/20251013-034441,nan,nan,0.7117750439367311,0.13532513181019332,0.5055887521968366,0.6405975395430581,1_19,1_4,0.7117750439367311,0.13532513181019332,0.5055887521968366,0.6405975395430581,1_19,1_4
2,uci_cancer_test/2/20251013-034444,nan,nan,0.7117750439367311,0.37258347978910367,0.5993145869947276,0.6574692442882248,2_12,1_4,0.7117750439367311,0.37258347978910367,0.5993145869947276,0.6574692442882248,2_12,1_4
3,uci_cancer_test/3/20251013-034447,nan,nan,0.8945518453427065,0.2530755711775044,0.6535676625659051,0.7300527240773287,3_14,3_58,0.8945518453427065,0.2530755711775044,0.6535676625659051,0.7300527240773287,3_14,3_58
4,uci_cancer_test/4/20251013-034451,nan,nan,0.8963093145869947,0.37258347978910367,0.6861335676625657,0.7646748681898067,4_38,4_15,0.8963093145869947,0.37258347978910367,0.6861335676625657,0.7646748681898067,4_38,4_15
5,uci_cancer_test/5/20251013-034454,nan,nan,0.8963093145869947,0.37258347978910367,0.7138137082601054,0.8383128295254834,5_15,4_15,0.8963093145869947,0.37258347978910367,0.7138137082601054,0.8383128295254834,5_15,4_15
6,uci_cancer_test/6/20251013-034457,nan,nan,0.8963093145869947,0.37258347978910367,0.7838840070298769,0.8947275922671354,6_18,4_15,0.8963093145869947,0.37258347978910367,0.7838840070298769,0.8947275922671354,6_18,4_15
7,uci_cancer_test/7/20251013-034500,nan,nan,0.8963093145869947,0.4780316344463972,0.8394903339191566,0.8963093145869948,7_13,4_15,0.8963093145869947,0.4780316344463972,0.8394903339191566,0.8963093145869948,7_13,4_15
8,uci_cancer_test/8/20251013-034504,nan,nan,0.8963093145869947,0.37258347978910367,0.8166432337434096,0.8963093145869948,8_19,4_15,0.8963093145869947,0.37258347978910367,0.8166432337434096,0.8963093145869948,8_19,4_15
9,uci_cancer_test/9/20251013-034507,nan,nan,0.8963093145869947,0.37258347978910367,0.824059753954306,0.8963093145869948,9_32,4_15,0.8963093145869947,0.37258347978910367,0.824059753954306,0.8963093145869948,9_32,4_15
10,uci_cancer_test/10/20251013-034511,nan,nan,0.8963093145869947,0.37258347978910367,0.8270123022847105,0.8963093145869948,10_37,4_15,0.8963093145869947,0.37258347978910367,0.8270123022847105,0.8963093145869948,10_37,4_15
11,uci_cancer_test/11/20251013-034514,nan,nan,0.8963093145869947,0.37258347978910367,0.8217047451669598,0.8963093145869948,11_37,4_15,0.8963093145869947,0.37258347978910367,0.8217047451669598,0.8963093145869948,11_37,4_15
12,uci_cancer_test/12/20251013-034518,nan,nan,0.8963093145869947,0.37258347978910367,0.8368189806678388,0.8963093145869948,12_86,4_15,0.8963093145869947,0.37258347978910367,0.8368189806678388,0.8963093145869948,12_86,4_15
13,uci_cancer_test/13/20251013-034521,nan,nan,0.8963093145869947,0.4780316344463972,0.8627768014059758,0.8963093145869948,13_25,4_15,0.8963093145869947,0.4780316344463972,0.8627768014059758,0.8963093145869948,13_25,4_15
14,uci_cancer_test/14/20251013-034525,nan,nan,0.8963093145869947,0.37258347978910367,0.8408611599297015,0.8963093145869948,14_37,4_15,0.8963093145869947,0.37258347978910367,0.8408611599297015,0.8963093145869948,14_37,4_15
15,uci_cancer_test/15/20251013-034528,nan,nan,0.8963093145869947,0.37258347978910367,0.8281370826010549,0.8963093145869948,15_32,4_15,0.8963093145869947,0.37258347978910367,0.8281370826010549,0.8963093145869948,15_32,4_15
16,uci_cancer_test/16/20251013-034532,nan,nan,0.8998242530755711,0.37258347978910367,0.804657293497364,0.8966608084358525,16_13,16_87,0.8998242530755711,0.37258347978910367,0.804657293497364,0.8966608084358525,16_13,16_87
17,uci_cancer_test/17/20251013-034535,nan,nan,0.8998242530755711,0.37258347978910367,0.8340421792618632,0.8970123022847101,17_70,16_87,0.8998242530755711,0.37258347978910367,0.8340421792618632,0.8970123022847101,17_70,16_87
18,uci_cancer_test/18/20251013-034539,nan,nan,0.9156414762741653,0.37258347978910367,0.8170474516695961,0.9008787346221441,18_18,18_22,0.9156414762741653,0.37258347978910367,0.8170474516695961,0.9008787346221441,18_18,18_22
19,uci_cancer_test/19/20251013-034542,nan,nan,0.9156414762741653,0.37258347978910367,0.8017750439367312,0.9029876977152901,19_12,18_22,0.9156414762741653,0.37258347978910367,0.8017750439367312,0.9029876977152901,19_12,18_22
20,uci_cancer_test/20/20251013-034546,nan,nan,0.9156414762741653,0.37258347978910367,0.8466256590509664,0.9124780316344465,20_46,18_22,0.9156414762741653,0.37258347978910367,0.8466256590509664,0.9124780316344465,20_46,18_22
21,uci_cancer_test/21/20251013-034551,nan,nan,0.9173989455184535,0.37258347978910367,0.852653778558875,0.9165202108963093,21_16,21_13,0.9173989455184535,0.37258347978910367,0.852653778558875,0.9165202108963093,21_16,21_13
22,uci_cancer_test/22/20251013-034556,nan,nan,0.9173989455184535,0.37082601054481545,0.8620386643233745,0.9173989455184535,22_51,21_13,0.9173989455184535,0.37082601054481545,0.8620386643233745,0.9173989455184535,22_51,21_13
23,uci_cancer_test/23/20251013-034600,nan,nan,0.9173989455184535,0.37258347978910367,0.8657117750439369,0.9173989455184535,23_53,21_13,0.9173989455184535,0.37258347978910367,0.8657117750439369,0.9173989455184535,23_53,21_13
24,uci_cancer_test/24/20251013-034604,nan,nan,0.9209138840070299,0.37258347978910367,0.8711599297012304,0.917750439367311,24_59,24_94,0.9209138840070299,0.37258347978910367,0.8711599297012304,0.917750439367311,24_59,24_94
25,uci_cancer_test/25/20251013-034608,nan,nan,0.9209138840070299,0.6274165202108963,0.9007908611599298,0.9188049209138841,25_25,24_94,0.9209138840070299,0.6274165202108963,0.9007908611599298,0.9188049209138841,25_25,24_94
26,uci_cancer_test/26/20251013-034612,nan,nan,0.9209138840070299,0.37258347978910367,0.8631810193321618,0.9205623901581722,26_55,24_94,0.9209138840070299,0.37258347978910367,0.8631810193321618,0.9205623901581722,26_55,24_94
27,uci_cancer_test/27/20251013-034616,nan,nan,0.9209138840070299,0.37258347978910367,0.8635149384885765,0.9209138840070299,27_24,24_94,0.9209138840070299,0.37258347978910367,0.8635149384885765,0.9209138840070299,27_24,24_94
28,uci_cancer_test/28/20251013-034620,nan,nan,0.9226713532513181,0.37258347978910367,0.850738137082601,0.9210896309314587,28_35,28_54,0.9226713532513181,0.37258347978910367,0.850738137082601,0.9210896309314587,28_35,28_54
29,uci_cancer_test/29/20251013-034624,nan,nan,0.9226713532513181,0.37258347978910367,0.868857644991213,0.9217926186291739,29_32,28_54,0.9226713532513181,0.37258347978910367,0.868857644991213,0.9217926186291739,29_32,28_54
30,uci_cancer_test/30/20251013-034628,nan,nan,0.9226713532513181,0.37258347978910367,0.8848154657293498,0.922671353251318,30_34,28_54,0.9226713532513181,0.37258347978910367,0.8848154657293498,0.922671353251318,30_34,28_54
31,uci_cancer_test/31/20251013-034632,nan,nan,0.9226713532513181,0.37258347978910367,0.8781546572934974,0.922671353251318,31_25,28_54,0.9226713532513181,0.37258347978910367,0.8781546572934974,0.922671353251318,31_25,28_54
32,uci_cancer_test/32/20251013-034636,nan,nan,0.9226713532513181,0.37258347978910367,0.8815289982425308,0.922671353251318,32_33,28_54,0.9226713532513181,0.37258347978910367,0.8815289982425308,0.922671353251318,32_33,28_54
33,uci_cancer_test/33/20251013-034641,nan,nan,0.9244288224956063,0.37258347978910367,0.8694551845342707,0.922847100175747,33_57,33_71,0.9244288224956063,0.37258347978910367,0.8694551845342707,0.922847100175747,33_57,33_71
34,uci_cancer_test/34/20251013-034646,nan,nan,0.9261862917398945,0.37258347978910367,0.867311072056239,0.9230228471001757,34_23,34_49,0.9261862917398945,0.37258347978910367,0.867311072056239,0.9230228471001757,34_23,34_49
35,uci_cancer_test/35/20251013-034651,nan,nan,0.9279437609841827,0.37258347978910367,0.8840070298769771,0.9246045694200351,35_87,35_16,0.9279437609841827,0.37258347978910367,0.8840070298769771,0.9246045694200351,35_87,35_16
36,uci_cancer_test/36/20251013-034656,nan,nan,0.929701230228471,0.37258347978910367,0.8488049209138839,0.9251318101933215,36_21,36_70,0.929701230228471,0.37258347978910367,0.8488049209138839,0.9251318101933215,36_21,36_70
37,uci_cancer_test/37/20251013-034702,nan,nan,0.929701230228471,0.37258347978910367,0.8592091388400702,0.9267135325131809,37_40,36_70,0.929701230228471,0.37258347978910367,0.8592091388400702,0.9267135325131809,37_40,36_70
38,uci_cancer_test/38/20251013-034707,nan,nan,0.929701230228471,0.37258347978910367,0.872688927943761,0.9272407732864675,38_19,36_70,0.929701230228471,0.37258347978910367,0.872688927943761,0.9272407732864675,38_19,36_70
39,uci_cancer_test/39/20251013-034713,nan,nan,0.9332161687170475,0.37258347978910367,0.8647627416520212,0.928646748681898,39_63,39_68,0.9332161687170475,0.37258347978910367,0.8647627416520212,0.928646748681898,39_63,39_68
40,uci_cancer_test/40/20251013-034717,nan,nan,0.9332161687170475,0.37258347978910367,0.8849560632688928,0.9319859402460458,40_74,39_68,0.9332161687170475,0.37258347978910367,0.8849560632688928,0.9319859402460458,40_74,39_68
