generation,checkpoint_id,cid_min___b_score_vector,cid_max___b_score_vector,max_accuracy_to_baseline,min_accuracy_to_baseline,mean_accuracy_to_baseline,elites_mean_accuracy_to_baseline,cid_min_accuracy_to_baseline,cid_max_accuracy_to_baseline,max_score,min_score,mean_score,elites_mean_score,cid_min_score,cid_max_score
1,uci_wine_test/1/20251012-211403,nan,nan,0.601123595505618,0.033707865168539325,0.3403932584269663,0.4707865168539326,1_58,1_32,0.6123595237731934,0.04494382068514824,0.3400000002607703,0.46853931844234464,1_58,1_32
2,uci_wine_test/2/20251012-211404,nan,nan,0.7640449438202247,0.14606741573033707,0.4321348314606741,0.5792134831460675,2_31,2_13,0.7752808928489685,0.1404494345188141,0.4297190967202187,0.5842696487903595,2_31,2_13
3,uci_wine_test/3/20251012-211406,nan,nan,0.7752808988764045,0.2696629213483146,0.5218539325842697,0.6258426966292134,3_30,3_44,0.7808988690376282,0.28651684522628784,0.5228089782595634,0.6314606547355652,3_30,3_44
4,uci_wine_test/4/20251012-211408,nan,nan,0.848314606741573,0.2696629213483146,0.5803370786516854,0.6752808988764045,4_11,4_34,0.8483145833015442,0.28651684522628784,0.5842696514725685,0.6775280892848968,4_11,4_34
5,uci_wine_test/5/20251012-211409,nan,nan,0.848314606741573,0.2696629213483146,0.6664606741573033,0.79438202247191,5_42,4_34,0.8539325594902039,0.28651684522628784,0.6720224660634995,0.801685380935669,5_42,5_41
6,uci_wine_test/6/20251012-211410,nan,nan,0.848314606741573,0.2696629213483146,0.680561797752809,0.801123595505618,6_37,4_34,0.8539325594902039,0.28651684522628784,0.6854494279623031,0.8095505475997925,6_37,5_41
7,uci_wine_test/7/20251012-211412,nan,nan,0.8651685393258427,0.2696629213483146,0.7356741573033705,0.8353932584269662,7_69,7_95,0.8651685118675232,0.28651684522628784,0.7411797612905502,0.8438202023506165,7_69,7_95
8,uci_wine_test/8/20251012-211414,nan,nan,0.8651685393258427,0.2696629213483146,0.759325842696629,0.8499999999999999,8_42,7_95,0.8764045238494873,0.28651684522628784,0.7677527949213981,0.8573033511638641,8_42,8_75
9,uci_wine_test/9/20251012-211415,nan,nan,0.8707865168539326,0.5730337078651685,0.7590449438202245,0.8533707865168539,9_49,9_85,0.8764045238494873,0.5786516666412354,0.767134820818901,0.8617977380752564,9_98,8_75
10,uci_wine_test/10/20251012-211416,nan,nan,0.8820224719101124,0.398876404494382,0.7833707865168539,0.8668539325842696,10_97,10_75,0.882022500038147,0.38764044642448425,0.7908426859974861,0.8747191071510315,10_97,10_75
11,uci_wine_test/11/20251012-211418,nan,nan,0.8820224719101124,0.39325842696629215,0.7923595505617976,0.8752808988764045,11_43,10_75,0.8876404762268066,0.3820224702358246,0.8002809116244316,0.880898904800415,11_43,11_61
12,uci_wine_test/12/20251012-211420,nan,nan,0.8820224719101124,0.398876404494382,0.7917977528089889,0.8775280898876405,12_66,10_75,0.8876404762268066,0.38764044642448425,0.7974157407879829,0.882022500038147,12_66,11_61
13,uci_wine_test/13/20251012-211421,nan,nan,0.8876404494382022,0.39325842696629215,0.8100561797752809,0.8775280898876405,13_86,13_52,0.8876404762268066,0.3820224702358246,0.8143258592486382,0.8876404762268066,13_86,11_61
14,uci_wine_test/14/20251012-211422,nan,nan,0.8876404494382022,0.3258426966292135,0.7919101123595504,0.8775280898876405,14_57,13_52,0.8876404762268066,0.3426966369152069,0.8013483303785324,0.8876404762268066,14_57,11_61
15,uci_wine_test/15/20251012-211424,nan,nan,0.8876404494382022,0.33146067415730335,0.7771348314606742,0.8775280898876405,15_56,13_52,0.8876404762268066,0.3258427083492279,0.7853370988368988,0.8876404762268066,15_56,11_61
16,uci_wine_test/16/20251012-211425,nan,nan,0.8876404494382022,0.398876404494382,0.7855056179775282,0.8775280898876405,16_17,13_52,0.8876404762268066,0.38764044642448425,0.7951123782992363,0.8876404762268066,16_17,11_61
17,uci_wine_test/17/20251012-211427,nan,nan,0.8876404494382022,0.398876404494382,0.812191011235955,0.8775280898876405,17_39,13_52,0.8876404762268066,0.38764044642448425,0.8215168738365173,0.8876404762268066,17_39,11_61
18,uci_wine_test/18/20251012-211428,nan,nan,0.8876404494382022,0.398876404494382,0.7936516853932587,0.8775280898876405,18_32,13_52,0.8876404762268066,0.38764044642448425,0.80219103038311,0.8876404762268066,18_32,11_61
19,uci_wine_test/19/20251012-211430,nan,nan,0.8932584269662921,0.398876404494382,0.7957865168539329,0.8797752808988764,19_97,19_19,0.8932584524154663,0.38764044642448425,0.8038202431797982,0.8887640714645386,19_97,19_19
20,uci_wine_test/20/20251012-211431,nan,nan,0.8932584269662921,0.33707865168539325,0.8128089887640451,0.8825842696629213,20_32,19_19,0.8932584524154663,0.3314606845378876,0.8213483366370201,0.8904494643211365,20_32,19_19
21,uci_wine_test/21/20251012-211433,nan,nan,0.8932584269662921,0.398876404494382,0.7993258426966294,0.8848314606741573,21_21,19_19,0.8932584524154663,0.38764044642448425,0.8066854125261307,0.8926966547966003,21_21,19_19
22,uci_wine_test/22/20251012-211434,nan,nan,0.8932584269662921,0.2696629213483146,0.7819101123595505,0.8870786516853932,22_64,19_19,0.898876428604126,0.28651684522628784,0.7885955253243446,0.8938202500343323,22_64,22_14
23,uci_wine_test/23/20251012-211436,nan,nan,0.8932584269662921,0.33146067415730335,0.785168539325843,0.8848314606741573,23_16,19_19,0.898876428604126,0.3258427083492279,0.7908988955616951,0.8938202500343323,23_16,22_14
24,uci_wine_test/24/20251012-211437,nan,nan,0.8932584269662921,0.2696629213483146,0.7774157303370788,0.8882022471910112,24_61,23_44,0.9044944047927856,0.28651684522628784,0.7838764241337777,0.8971910357475281,24_61,24_88
25,uci_wine_test/25/20251012-211439,nan,nan,0.8932584269662921,0.398876404494382,0.7864606741573037,0.8893258426966293,25_35,24_88,0.9044944047927856,0.38764044642448425,0.7932022657990455,0.9005618214607238,25_35,24_88
26,uci_wine_test/26/20251012-211441,nan,nan,0.8932584269662921,0.2696629213483146,0.8206741573033709,0.8910112359550564,26_42,24_88,0.9044944047927856,0.28651684522628784,0.8297752994298935,0.9022472143173218,26_42,24_88
27,uci_wine_test/27/20251012-211442,nan,nan,0.9044943820224719,0.3595505617977528,0.8035955056179778,0.8943820224719101,27_94,27_57,0.915730357170105,0.3595505654811859,0.809831480383873,0.9056180000305176,27_94,27_57
28,uci_wine_test/28/20251012-211444,nan,nan,0.9044943820224719,0.34831460674157305,0.7801123595505621,0.8955056179775281,28_31,27_57,0.915730357170105,0.3426966369152069,0.7858427143096924,0.9067415952682495,28_31,27_57
29,uci_wine_test/29/20251012-211446,nan,nan,0.9044943820224719,0.28651685393258425,0.81623595505618,0.8960674157303371,29_97,27_57,0.915730357170105,0.30337077379226685,0.8235955250263214,0.9073033928871155,29_97,27_57
30,uci_wine_test/30/20251012-211447,nan,nan,0.9044943820224719,0.2752808988764045,0.7864606741573036,0.901123595505618,30_50,27_57,0.915730357170105,0.2921348214149475,0.7920786714553834,0.9123595714569092,30_50,27_57
31,uci_wine_test/31/20251012-211449,nan,nan,0.9044943820224719,0.28651685393258425,0.7694382022471913,0.9044943820224718,31_64,27_57,0.915730357170105,0.30337077379226685,0.774606757760048,0.915730357170105,31_64,27_57
32,uci_wine_test/32/20251012-211451,nan,nan,0.9157303370786517,0.3595505617977528,0.7848876404494383,0.9067415730337078,32_98,32_80,0.9269663095474243,0.3764044940471649,0.7903932768106461,0.9179775476455688,32_98,32_80
33,uci_wine_test/33/20251012-211452,nan,nan,0.9157303370786517,0.3707865168539326,0.8221910112359552,0.9078651685393258,33_60,32_80,0.9269663095474243,0.38764044642448425,0.8298314788937569,0.9191011428833008,33_17,32_80
34,uci_wine_test/34/20251012-211454,nan,nan,0.9157303370786517,0.3595505617977528,0.7951123595505619,0.9101123595505618,34_77,32_80,0.9269663095474243,0.3764044940471649,0.8021910285949707,0.9213483333587646,34_77,32_80
35,uci_wine_test/35/20251012-211456,nan,nan,0.9213483146067416,0.3595505617977528,0.7904494382022474,0.9129213483146067,35_59,35_76,0.932584285736084,0.3764044940471649,0.7957303529977798,0.9241573214530945,35_59,35_76
36,uci_wine_test/36/20251012-211457,nan,nan,0.9213483146067416,0.3595505617977528,0.797808988764045,0.9162921348314607,36_60,35_76,0.932584285736084,0.3764044940471649,0.8038764211535454,0.9275281071662903,36_60,35_76
37,uci_wine_test/37/20251012-211459,nan,nan,0.9213483146067416,0.3595505617977528,0.8170224719101126,0.9168539325842697,37_80,35_76,0.932584285736084,0.3764044940471649,0.8246629372239113,0.9280899047851563,37_80,35_76
38,uci_wine_test/38/20251012-211501,nan,nan,0.9213483146067416,0.398876404494382,0.8037078651685395,0.9196629213483145,38_16,35_76,0.932584285736084,0.38764044642448425,0.810730351805687,0.9308988928794861,38_16,35_76
39,uci_wine_test/39/20251012-211503,nan,nan,0.9213483146067416,0.398876404494382,0.8082022471910115,0.9213483146067418,39_14,35_76,0.932584285736084,0.38764044642448425,0.8147752955555916,0.932584285736084,39_14,35_76
40,uci_wine_test/40/20251012-211505,nan,nan,0.9213483146067416,0.398876404494382,0.8022471910112361,0.9213483146067418,40_13,35_76,0.932584285736084,0.38764044642448425,0.8090449577569961,0.932584285736084,40_13,35_76
41,uci_wine_test/41/20251012-211506,nan,nan,0.9213483146067416,0.398876404494382,0.7952247191011239,0.9213483146067418,41_30,35_76,0.932584285736084,0.38764044642448425,0.8013483285903931,0.932584285736084,41_30,35_76
42,uci_wine_test/42/20251012-211508,nan,nan,0.9213483146067416,0.398876404494382,0.7962921348314608,0.9213483146067418,42_34,35_76,0.932584285736084,0.38764044642448425,0.801853945851326,0.932584285736084,42_34,35_76
43,uci_wine_test/43/20251012-211510,nan,nan,0.9213483146067416,0.398876404494382,0.8067415730337079,0.9213483146067418,43_14,35_76,0.932584285736084,0.38764044642448425,0.8124719250202179,0.932584285736084,43_14,35_76
44,uci_wine_test/44/20251012-211512,nan,nan,0.9269662921348315,0.398876404494382,0.8370224719101125,0.9213483146067418,44_14,44_24,0.932584285736084,0.38764044642448425,0.8442134991288185,0.932584285736084,44_14,35_76
