id,identity,__b_score_vector,baseline_accuracy,in_distribution_accuracy,is_elite,out_of_distribution_accuracy,score
68_58,"{'ancestor_count': 67, 'ancestor_ids': ['67_15', '67_16'], 'birth_generation': 68, 'domain_name': 'uci_data', 'experiment_version': 'uci_cancer_test', 'unique_id': '68_58', 'origin': '#MRC'}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.7715289982425307,0.7532467532467533,True,0.7840236686390533,0.9866666793823242
70_96,"{'ancestor_count': 68, 'ancestor_ids': ['68_58', '68_29'], 'birth_generation': 70, 'domain_name': 'uci_data', 'experiment_version': 'uci_cancer_test', 'unique_id': '70_96', 'origin': '#MSR'}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.7715289982425307,0.7532467532467533,False,0.7840236686390533,0.9866666793823242
84_46,"{'ancestor_count': 83, 'ancestor_ids': ['68_58', '83_16'], 'birth_generation': 84, 'domain_name': 'uci_data', 'experiment_version': 'uci_cancer_test', 'unique_id': '84_46', 'origin': '83_16~C~68_58'}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.7715289982425307,0.7532467532467533,False,0.7840236686390533,0.9866666793823242
84_43,"{'ancestor_count': 83, 'ancestor_ids': ['83_38', '83_44'], 'birth_generation': 84, 'domain_name': 'uci_data', 'experiment_version': 'uci_cancer_test', 'unique_id': '84_43', 'origin': '#MRC'}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.7609841827768014,0.7489177489177489,False,0.7692307692307693,0.9866666793823242
84_41,"{'ancestor_count': 83, 'ancestor_ids': ['83_31', '83_20'], 'birth_generation': 84, 'domain_name': 'uci_data', 'experiment_version': 'uci_cancer_test', 'unique_id': '84_41', 'origin': '#MCR'}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.7609841827768014,0.7489177489177489,False,0.7692307692307693,0.9866666793823242
84_38,"{'ancestor_count': 83, 'ancestor_ids': ['70_96', '83_31'], 'birth_generation': 84, 'domain_name': 'uci_data', 'experiment_version': 'uci_cancer_test', 'unique_id': '84_38', 'origin': '#MAC'}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.7715289982425307,0.7532467532467533,False,0.7840236686390533,0.9866666793823242
84_36,"{'ancestor_count': 83, 'ancestor_ids': ['83_12', '83_22'], 'birth_generation': 84, 'domain_name': 'uci_data', 'experiment_version': 'uci_cancer_test', 'unique_id': '84_36', 'origin': '83_22~C~83_12'}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.7715289982425307,0.7532467532467533,False,0.7840236686390533,0.9866666793823242
84_35,"{'ancestor_count': 83, 'ancestor_ids': ['83_24', '83_14'], 'birth_generation': 84, 'domain_name': 'uci_data', 'experiment_version': 'uci_cancer_test', 'unique_id': '84_35', 'origin': '#MAC'}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.7715289982425307,0.7532467532467533,False,0.7840236686390533,0.9866666793823242
84_29,"{'ancestor_count': 83, 'ancestor_ids': ['83_39', '83_27'], 'birth_generation': 84, 'domain_name': 'uci_data', 'experiment_version': 'uci_cancer_test', 'unique_id': '84_29', 'origin': '#MRC'}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.7715289982425307,0.7532467532467533,False,0.7840236686390533,0.9866666793823242
84_28,"{'ancestor_count': 83, 'ancestor_ids': ['83_41', '70_96'], 'birth_generation': 84, 'domain_name': 'uci_data', 'experiment_version': 'uci_cancer_test', 'unique_id': '84_28', 'origin': '#MAC'}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.7697715289982425,0.7532467532467533,False,0.7810650887573964,0.9866666793823242
