generation,checkpoint_id,cid_min___b_score_vector,cid_max___b_score_vector,max_accuracy_to_baseline,min_accuracy_to_baseline,mean_accuracy_to_baseline,elites_mean_accuracy_to_baseline,cid_min_accuracy_to_baseline,cid_max_accuracy_to_baseline,max_score,min_score,mean_score,elites_mean_score,cid_min_score,cid_max_score
1,uci_wine_test/1/20251012-214934,nan,nan,0.6067415730337079,0.0898876404494382,0.3432584269662921,0.4966292134831461,1_45,1_21,0.6067415730337079,0.0898876404494382,0.3432584269662921,0.4966292134831461,1_45,1_21
2,uci_wine_test/2/20251012-214935,nan,nan,0.6067415730337079,0.03932584269662921,0.4319662921348315,0.551123595505618,2_76,1_21,0.6067415730337079,0.03932584269662921,0.4319662921348315,0.551123595505618,2_76,1_21
3,uci_wine_test/3/20251012-214936,nan,nan,0.7247191011235955,0.2696629213483146,0.5303370786516853,0.6426966292134831,3_14,3_81,0.7247191011235955,0.2696629213483146,0.5303370786516853,0.6426966292134831,3_14,3_81
4,uci_wine_test/4/20251012-214937,nan,nan,0.8089887640449438,0.2696629213483146,0.5899438202247191,0.6825842696629214,4_32,4_62,0.8089887640449438,0.2696629213483146,0.5899438202247191,0.6825842696629214,4_32,4_62
5,uci_wine_test/5/20251012-214938,nan,nan,0.8089887640449438,0.21910112359550563,0.625,0.7724719101123595,5_34,4_62,0.8089887640449438,0.21910112359550563,0.625,0.7724719101123595,5_34,4_62
6,uci_wine_test/6/20251012-214939,nan,nan,0.8089887640449438,0.2696629213483146,0.6561235955056179,0.7898876404494383,6_32,4_62,0.8089887640449438,0.2696629213483146,0.6561235955056179,0.7898876404494383,6_32,4_62
7,uci_wine_test/7/20251012-214940,nan,nan,0.8089887640449438,0.2696629213483146,0.6721910112359553,0.8078651685393258,7_62,4_62,0.8089887640449438,0.2696629213483146,0.6721910112359553,0.8078651685393258,7_62,4_62
8,uci_wine_test/8/20251012-214942,nan,nan,0.8202247191011236,0.2696629213483146,0.700449438202247,0.8106741573033709,8_21,8_32,0.8202247191011236,0.2696629213483146,0.700449438202247,0.8106741573033709,8_21,8_32
9,uci_wine_test/9/20251012-214943,nan,nan,0.8426966292134831,0.2696629213483146,0.6953370786516853,0.8140449438202249,9_93,9_63,0.8426966292134831,0.2696629213483146,0.6953370786516853,0.8140449438202249,9_93,9_63
10,uci_wine_test/10/20251012-214944,nan,nan,0.8539325842696629,0.2696629213483146,0.7050561797752809,0.8252808988764044,10_81,10_57,0.8539325842696629,0.2696629213483146,0.7050561797752809,0.8252808988764044,10_81,10_57
11,uci_wine_test/11/20251012-214945,nan,nan,0.8539325842696629,0.33707865168539325,0.7155617977528088,0.8337078651685393,11_45,10_57,0.8539325842696629,0.33707865168539325,0.7155617977528088,0.8337078651685393,11_45,10_57
12,uci_wine_test/12/20251012-214947,nan,nan,0.8539325842696629,0.3202247191011236,0.7321910112359551,0.8342696629213483,12_66,10_57,0.8539325842696629,0.3202247191011236,0.7321910112359551,0.8342696629213483,12_66,10_57
13,uci_wine_test/13/20251012-214949,nan,nan,0.8595505617977528,0.2696629213483146,0.731573033707865,0.854494382022472,13_14,13_67,0.8595505617977528,0.2696629213483146,0.731573033707865,0.854494382022472,13_14,13_67
14,uci_wine_test/14/20251012-214951,nan,nan,0.8595505617977528,0.3202247191011236,0.7502808988764045,0.8550561797752809,14_76,13_67,0.8595505617977528,0.3202247191011236,0.7502808988764045,0.8550561797752809,14_76,13_67
15,uci_wine_test/15/20251012-214953,nan,nan,0.8595505617977528,0.29213483146067415,0.7594943820224717,0.8550561797752809,15_53,13_67,0.8595505617977528,0.29213483146067415,0.7594943820224717,0.8550561797752809,15_53,13_67
16,uci_wine_test/16/20251012-214954,nan,nan,0.8651685393258427,0.33146067415730335,0.7293258426966291,0.8601123595505618,16_58,16_25,0.8651685393258427,0.33146067415730335,0.7293258426966291,0.8601123595505618,16_58,16_25
17,uci_wine_test/17/20251012-214956,nan,nan,0.8651685393258427,0.3146067415730337,0.732022471910112,0.8623595505617978,17_58,16_25,0.8651685393258427,0.3146067415730337,0.732022471910112,0.8623595505617978,17_58,16_25
18,uci_wine_test/18/20251012-214958,nan,nan,0.8651685393258427,0.37640449438202245,0.7757865168539323,0.8646067415730336,18_31,16_25,0.8651685393258427,0.37640449438202245,0.7757865168539323,0.8646067415730336,18_31,16_25
19,uci_wine_test/19/20251012-215001,nan,nan,0.8707865168539326,0.3146067415730337,0.7800561797752806,0.8657303370786517,19_11,19_18,0.8707865168539326,0.3146067415730337,0.7800561797752806,0.8657303370786517,19_11,19_18
20,uci_wine_test/20/20251012-215003,nan,nan,0.8707865168539326,0.30337078651685395,0.7786516853932582,0.8657303370786517,20_69,19_18,0.8707865168539326,0.30337078651685395,0.7786516853932582,0.8657303370786517,20_69,19_18
21,uci_wine_test/21/20251012-215004,nan,nan,0.8707865168539326,0.3146067415730337,0.7825842696629212,0.8707865168539326,21_40,19_18,0.8707865168539326,0.3146067415730337,0.7825842696629212,0.8707865168539326,21_40,19_18
22,uci_wine_test/22/20251012-215006,nan,nan,0.8764044943820225,0.3146067415730337,0.7578089887640448,0.8719101123595505,22_49,22_25,0.8764044943820225,0.3146067415730337,0.7578089887640448,0.8719101123595505,22_49,22_25
23,uci_wine_test/23/20251012-215008,nan,nan,0.8820224719101124,0.38764044943820225,0.7819662921348314,0.8724719101123595,23_33,23_28,0.8820224719101124,0.38764044943820225,0.7819662921348314,0.8724719101123595,23_33,23_28
24,uci_wine_test/24/20251012-215010,nan,nan,0.9101123595505618,0.3089887640449438,0.787584269662921,0.8775280898876405,24_31,24_34,0.9101123595505618,0.3089887640449438,0.787584269662921,0.8775280898876405,24_31,24_34
25,uci_wine_test/25/20251012-215012,nan,nan,0.9101123595505618,0.37640449438202245,0.7466292134831461,0.900561797752809,25_75,24_34,0.9101123595505618,0.37640449438202245,0.7466292134831461,0.900561797752809,25_75,24_34
26,uci_wine_test/26/20251012-215014,nan,nan,0.9101123595505618,0.3202247191011236,0.7955617977528091,0.9101123595505618,26_85,24_34,0.9101123595505618,0.3202247191011236,0.7955617977528091,0.9101123595505618,26_85,24_34
27,uci_wine_test/27/20251012-215015,nan,nan,0.9101123595505618,0.3202247191011236,0.8303370786516855,0.9101123595505618,27_97,24_34,0.9101123595505618,0.3202247191011236,0.8303370786516855,0.9101123595505618,27_97,24_34
28,uci_wine_test/28/20251012-215018,nan,nan,0.9101123595505618,0.3651685393258427,0.8053932584269665,0.9101123595505618,28_86,24_34,0.9101123595505618,0.3651685393258427,0.8053932584269665,0.9101123595505618,28_86,24_34
29,uci_wine_test/29/20251012-215019,nan,nan,0.9325842696629213,0.29775280898876405,0.8288764044943823,0.9123595505617977,29_14,29_80,0.9325842696629213,0.29775280898876405,0.8288764044943823,0.9123595505617977,29_14,29_80
30,uci_wine_test/30/20251012-215021,nan,nan,0.9325842696629213,0.33146067415730335,0.7654494382022474,0.9146067415730338,30_96,29_80,0.9325842696629213,0.33146067415730335,0.7654494382022474,0.9146067415730338,30_96,29_80
31,uci_wine_test/31/20251012-215023,nan,nan,0.9325842696629213,0.33146067415730335,0.8173033707865168,0.9258426966292135,31_95,29_80,0.9325842696629213,0.33146067415730335,0.8173033707865168,0.9258426966292135,31_95,29_80
32,uci_wine_test/32/20251012-215025,nan,nan,0.9325842696629213,0.3146067415730337,0.818988764044944,0.9325842696629213,32_100,29_80,0.9325842696629213,0.3146067415730337,0.818988764044944,0.9325842696629213,32_100,29_80
33,uci_wine_test/33/20251012-215027,nan,nan,0.9325842696629213,0.37640449438202245,0.8276966292134833,0.9325842696629213,33_38,29_80,0.9325842696629213,0.37640449438202245,0.8276966292134833,0.9325842696629213,33_38,29_80
34,uci_wine_test/34/20251012-215029,nan,nan,0.9325842696629213,0.4044943820224719,0.8696067415730339,0.9325842696629213,34_81,29_80,0.9325842696629213,0.4044943820224719,0.8696067415730339,0.9325842696629213,34_81,29_80
35,uci_wine_test/35/20251012-215031,nan,nan,0.9382022471910112,0.3146067415730337,0.8323033707865168,0.9331460674157303,35_61,35_73,0.9382022471910112,0.3146067415730337,0.8323033707865168,0.9331460674157303,35_61,35_73
36,uci_wine_test/36/20251012-215033,nan,nan,0.9382022471910112,0.398876404494382,0.8480898876404497,0.9337078651685393,36_52,35_73,0.9382022471910112,0.398876404494382,0.8480898876404497,0.9337078651685393,36_52,35_73
37,uci_wine_test/37/20251012-215035,nan,nan,0.9382022471910112,0.3202247191011236,0.8525280898876406,0.9337078651685393,37_65,35_73,0.9382022471910112,0.3202247191011236,0.8525280898876406,0.9337078651685393,37_65,35_73
38,uci_wine_test/38/20251012-215037,nan,nan,0.9382022471910112,0.33146067415730335,0.8373033707865168,0.9337078651685393,38_39,35_73,0.9382022471910112,0.33146067415730335,0.8373033707865168,0.9337078651685393,38_39,35_73
39,uci_wine_test/39/20251012-215039,nan,nan,0.9382022471910112,0.3146067415730337,0.8492696629213483,0.9337078651685393,39_54,35_73,0.9382022471910112,0.3146067415730337,0.8492696629213483,0.9337078651685393,39_54,35_73
40,uci_wine_test/40/20251012-215041,nan,nan,0.9382022471910112,0.2696629213483146,0.8303370786516857,0.9337078651685393,40_68,35_73,0.9382022471910112,0.2696629213483146,0.8303370786516857,0.9337078651685393,40_68,35_73
41,uci_wine_test/41/20251012-215043,nan,nan,0.9382022471910112,0.3146067415730337,0.830674157303371,0.9337078651685393,41_88,35_73,0.9382022471910112,0.3146067415730337,0.830674157303371,0.9337078651685393,41_88,35_73
42,uci_wine_test/42/20251012-215045,nan,nan,0.9382022471910112,0.2696629213483146,0.8325842696629215,0.9370786516853933,42_98,35_73,0.9382022471910112,0.2696629213483146,0.8325842696629215,0.9370786516853933,42_98,35_73
43,uci_wine_test/43/20251012-215047,nan,nan,0.9382022471910112,0.5449438202247191,0.8714044943820224,0.9382022471910112,43_79,35_73,0.9382022471910112,0.5449438202247191,0.8714044943820224,0.9382022471910112,43_79,35_73
44,uci_wine_test/44/20251012-215048,nan,nan,0.9382022471910112,0.4101123595505618,0.842752808988764,0.9382022471910112,44_30,35_73,0.9382022471910112,0.4101123595505618,0.842752808988764,0.9382022471910112,44_30,35_73
