alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline,class_0,class_1,class_2
13.687840346316513,4.062803539445125,2.6915515932413143,13.555234090442262,137.53213655121155,1.2918668362689214,3.6950611224763774,0.4068913501425161,1.0288842691132687,3.801348056826585,1.3156204447961821,3.7270946980049895,938.0466936541751,True,False,False
13.546678841716833,2.1593386219584887,1.7167691812253536,17.5975884895598,133.29690242566218,2.613672391876771,1.1198765907876616,0.2103251470668124,2.5299751967001423,9.973510655765566,1.220012100697286,1.3763061102454444,1005.3802450019743,True,False,False
13.464801536767125,5.764532679348246,1.9844917354349019,13.105224378144058,143.813608297517,3.405824198424403,0.31313362150206536,0.6217653895147305,0.8044615492510118,2.836644115722412,1.0233180057694264,3.3670212524969454,1391.1727552299362,True,False,False
12.350307617252195,2.1250542361141327,1.8586135201955882,25.85552058003382,121.96773437485143,1.2600971755685193,3.6960343237855904,0.3275396149813787,0.7471504238925427,10.859438954538689,1.2063079674524442,3.8411882313920303,308.9246012052877,False,True,False
12.38954801722161,1.7766186439661968,2.1757785160778202,15.16735145715548,110.81153293652471,3.0768672023514467,1.7766539213096253,0.1485594951407524,3.124766756240368,3.1038005579254495,0.5588883309972661,2.099977424480035,1526.8420514090606,True,False,False
14.278483121513492,1.9728222254182803,2.342164451525691,25.401217578597098,98.2555243070058,2.6806526044026793,2.6513348263997383,0.27087267271109505,2.7129691514736125,7.577621614144464,0.5508271174635679,2.9013793465538242,978.5816580896671,True,False,False
14.41017877210832,5.174881836377429,2.9558164270592115,17.19290167772654,125.97404354595639,1.308514516467264,0.6617506460067004,0.24904710370779157,3.1104418035184955,4.014537270696175,1.2648942133578607,1.3513471415279947,718.9993843129182,False,True,False
13.97765462457324,2.0831331351004896,2.0239439149666336,13.030314258684632,77.97487141287883,1.3580607556988653,3.5686800338407743,0.29733426060108015,3.1608185121235843,4.43143400120747,0.6072316755453995,1.9973676791908894,1483.39060254282,True,False,False
11.567201565158655,1.869873173773919,2.332079449505118,23.10030340988712,115.66443199912233,1.200800242336346,1.41570438585065,0.4483112729980132,0.46272480667183674,5.099329818373358,0.5209630988074085,2.904305908599308,509.17372777348953,False,False,True
14.614782657874581,3.67132485783199,2.886279300762658,18.73434808456488,133.46331796703862,3.139232535339671,3.8199682452112063,0.5689059706440375,2.2479799873820854,8.780458996716458,1.395525394944611,1.4162052830312168,547.5453076724413,True,False,False
12.050514997374263,2.2279445191520266,1.9617490402033677,15.287810562606477,138.00533887050332,3.614361144924535,0.7821356650089044,0.14213294768159623,2.1836776606231685,10.94740327169951,1.361566635576433,1.8660767880550697,1569.618005973692,True,False,False
13.451300751195513,0.9054140883433421,2.4019142958689494,19.765585543374918,94.95952181777614,3.2748708188556774,0.7594162759730247,0.2967543779516987,2.6161614720495443,2.4892790763432635,0.555134203621211,3.77416064023155,540.1999257071877,False,True,False
