generation,checkpoint_id,cid_min___b_score_vector,cid_max___b_score_vector,max_accuracy_to_baseline,min_accuracy_to_baseline,mean_accuracy_to_baseline,elites_mean_accuracy_to_baseline,cid_min_accuracy_to_baseline,cid_max_accuracy_to_baseline,max_score,min_score,mean_score,elites_mean_score,cid_min_score,cid_max_score
1,uci_wine_test/1/20251012-215455,nan,nan,0.47752808988764045,0.1348314606741573,0.3374719101123595,0.4140449438202247,1_19,1_43,0.47752808988764045,0.1348314606741573,0.3374719101123595,0.4140449438202247,1_19,1_43
2,uci_wine_test/2/20251012-215456,nan,nan,0.4943820224719101,0.2247191011235955,0.41073033707865164,0.47921348314606754,2_17,2_55,0.4943820224719101,0.2247191011235955,0.41073033707865164,0.47921348314606754,2_17,2_55
3,uci_wine_test/3/20251012-215457,nan,nan,0.4943820224719101,0.2696629213483146,0.4443258426966292,0.48595505617977536,3_48,2_55,0.4943820224719101,0.2696629213483146,0.4443258426966292,0.48595505617977536,3_48,2_55
4,uci_wine_test/4/20251012-215458,nan,nan,0.601123595505618,0.2303370786516854,0.45550561797752814,0.5179775280898877,4_50,4_85,0.601123595505618,0.2303370786516854,0.45550561797752814,0.5179775280898877,4_50,4_85
5,uci_wine_test/5/20251012-215459,nan,nan,0.601123595505618,0.25842696629213485,0.47938202247191014,0.5651685393258428,5_21,4_85,0.601123595505618,0.25842696629213485,0.47938202247191014,0.5651685393258428,5_21,4_85
6,uci_wine_test/6/20251012-215500,nan,nan,0.6179775280898876,0.2696629213483146,0.5207865168539325,0.6061797752808988,6_28,6_19,0.6179775280898876,0.2696629213483146,0.5207865168539325,0.6061797752808988,6_28,6_19
7,uci_wine_test/7/20251012-215501,nan,nan,0.6292134831460674,0.2696629213483146,0.566685393258427,0.6213483146067416,7_54,7_19,0.6292134831460674,0.2696629213483146,0.566685393258427,0.6213483146067416,7_54,7_19
8,uci_wine_test/8/20251012-215502,nan,nan,0.651685393258427,0.2696629213483146,0.5666292134831461,0.6297752808988764,8_19,8_91,0.651685393258427,0.2696629213483146,0.5666292134831461,0.6297752808988764,8_19,8_91
9,uci_wine_test/9/20251012-215503,nan,nan,0.651685393258427,0.2696629213483146,0.5855617977528089,0.6342696629213485,9_16,8_91,0.651685393258427,0.2696629213483146,0.5855617977528089,0.6342696629213485,9_16,8_91
10,uci_wine_test/10/20251012-215503,nan,nan,0.651685393258427,0.2696629213483146,0.5988764044943821,0.651685393258427,10_34,8_91,0.651685393258427,0.2696629213483146,0.5988764044943821,0.651685393258427,10_34,8_91
