generation,checkpoint_id,cid_min___b_score_vector,cid_max___b_score_vector,max_baseline_accuracy,min_baseline_accuracy,mean_baseline_accuracy,elites_mean_baseline_accuracy,cid_min_baseline_accuracy,cid_max_baseline_accuracy,max_in_distribution_accuracy,min_in_distribution_accuracy,mean_in_distribution_accuracy,elites_mean_in_distribution_accuracy,cid_min_in_distribution_accuracy,cid_max_in_distribution_accuracy,max_out_of_distribution_accuracy,min_out_of_distribution_accuracy,mean_out_of_distribution_accuracy,elites_mean_out_of_distribution_accuracy,cid_min_out_of_distribution_accuracy,cid_max_out_of_distribution_accuracy,max_score,min_score,mean_score,elites_mean_score,cid_min_score,cid_max_score
1,uci_wine_test/1/20251118-221624,nan,nan,0.5730337078651685,0.033707865168539325,0.3282584269662921,0.35056179775280893,1_30,1_34,0.5789473684210527,0.013157894736842105,0.3411842105263158,0.5539473684210525,1_30,1_68,0.7254901960784313,0.029411764705882353,0.31901960784313727,0.19901960784313727,1_12,1_34,0.6366666555404663,0.03333333507180214,0.3405666671693325,0.5666666686534881,1_75,1_68
2,uci_wine_test/2/20251118-221626,nan,nan,0.5280898876404494,0.2696629213483146,0.3584269662921348,0.4044943820224719,2_15,2_36,0.6447368421052632,0.15789473684210525,0.5225000000000001,0.5605263157894738,2_15,2_36,0.4803921568627451,0.16666666666666666,0.23617647058823532,0.28823529411764703,1_79,2_26,0.6366666555404663,0.15666666626930237,0.5323666667938233,0.5936666607856751,2_15,1_68
3,uci_wine_test/3/20251118-221628,nan,nan,0.5955056179775281,0.25842696629213485,0.3860674157303371,0.43764044943820224,3_30,3_74,0.6447368421052632,0.15789473684210525,0.5180263157894737,0.5552631578947369,3_30,3_16,0.5588235294117647,0.16666666666666666,0.28774509803921566,0.35,2_40,3_74,0.6766666769981384,0.15666666626930237,0.5425666600465775,0.6069999814033509,3_33,3_59
4,uci_wine_test/4/20251118-221631,nan,nan,0.5955056179775281,0.23595505617977527,0.40224719101123596,0.4146067415730337,4_99,3_74,0.6447368421052632,0.14473684210526316,0.5213157894736843,0.5342105263157896,4_99,3_71,0.5588235294117647,0.16666666666666666,0.3135294117647059,0.3254901960784314,4_12,3_74,0.6766666769981384,0.15666666626930237,0.5686333300173283,0.6529999911785126,4_42,3_59
5,uci_wine_test/5/20251118-221634,nan,nan,0.5280898876404494,0.23595505617977527,0.38224719101123594,0.40168539325842695,5_37,5_58,0.6447368421052632,0.14473684210526316,0.47802631578947385,0.5,5_37,5_58,0.49019607843137253,0.16666666666666666,0.31088235294117644,0.3284313725490196,5_17,5_31,0.699999988079071,0.15666666626930237,0.5780999940633774,0.6589999854564667,5_69,5_75
6,uci_wine_test/6/20251118-221636,nan,nan,0.43820224719101125,0.25280898876404495,0.3795505617977527,0.40505617977528086,6_31,6_34,0.5921052631578947,0.15789473684210525,0.4178947368421053,0.40131578947368424,6_16,6_34,0.49019607843137253,0.16666666666666666,0.35098039215686283,0.407843137254902,6_18,6_84,0.699999988079071,0.15666666626930237,0.5834333312511444,0.6833333373069763,6_50,5_75
7,uci_wine_test/7/20251118-221639,nan,nan,0.5449438202247191,0.2696629213483146,0.3882584269662921,0.42078651685393254,7_56,7_70,0.6973684210526315,0.15789473684210525,0.4067105263157896,0.4789473684210527,7_56,7_70,0.4803921568627451,0.16666666666666666,0.37450980392156863,0.3774509803921569,7_25,7_14,0.699999988079071,0.15666666626930237,0.5983333352208138,0.6926666617393493,7_56,5_75
8,uci_wine_test/8/20251118-221642,nan,nan,0.47752808988764045,0.2696629213483146,0.3991573033707864,0.4039325842696629,8_38,7_22,0.6578947368421053,0.15789473684210525,0.43578947368421067,0.38421052631578945,8_26,7_22,0.4803921568627451,0.16666666666666666,0.37186274509803924,0.41862745098039217,8_18,8_48,0.7133333086967468,0.15666666626930237,0.6305333277583123,0.7013333201408386,8_26,8_85
9,uci_wine_test/9/20251118-221645,nan,nan,0.43820224719101125,0.2696629213483146,0.3893258426966292,0.4106741573033708,9_47,8_28,0.5921052631578947,0.15789473684210525,0.3840789473684211,0.41578947368421054,9_47,8_28,0.4803921568627451,0.16666666666666666,0.3932352941176471,0.4068627450980392,9_14,9_15,0.7166666388511658,0.15666666626930237,0.6189333269000054,0.7086666464805603,9_47,9_12
10,uci_wine_test/10/20251118-221648,nan,nan,0.5224719101123596,0.2696629213483146,0.39679775280898866,0.4157303370786517,10_87,10_60,0.6842105263157895,0.15789473684210525,0.3985526315789475,0.42631578947368426,10_87,10_60,0.4803921568627451,0.16666666666666666,0.39549019607843144,0.40784313725490196,10_12,10_16,0.7166666388511658,0.15666666626930237,0.6237666577100753,0.7129999756813049,10_87,9_12
