alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline,class_0,class_1,class_2
14.187037767698502,2.575469267958347,2.7523818952955432,16.02372757928648,125.88949441338433,2.750190047190846,3.0309480193947556,0.2183703339940563,1.6667137673566503,3.859176944031425,1.2335445065793451,3.516786741382049,1392.8679645313957,True,False,False
14.100209221645558,3.4765995401975127,2.8302873014094745,16.82589686649471,121.8680206050725,2.992865373028738,3.2711322701491703,0.2124819653389407,0.7222959180449212,7.287907517902533,1.3444997168308754,3.4189043548866174,1349.6731400411918,True,False,False
14.23613086868227,1.647234162887353,2.04915447265,20.276293448957915,126.66861660704853,3.184290668254116,3.3505237674736073,0.22110748897330743,2.084687913222501,4.654990741758345,1.0779700222977222,3.4853072861356473,1141.617279938358,True,False,False
13.452485467941138,1.5958689993517567,2.7191670702901227,20.52245073766902,121.23912653510058,2.815287441962131,3.4373604177779775,0.19958392578073222,1.1392091516837808,7.9039143592912815,1.3458949797328819,3.5218046389457744,1224.2131811966788,True,False,False
13.832135335964585,1.3884336027914577,2.416521529440026,17.56891860273206,122.41098265921423,3.0505245657437996,2.800452048199425,0.19732169475737243,2.258560055844178,2.7778771385981367,1.1659845642791513,3.4202253200271873,1147.6497932531947,True,False,False
13.667581918953545,2.024315589749454,2.7421595405197206,14.598350131425452,125.76240400127506,2.9041945672123175,2.7097345787662634,0.17703148347925518,2.343593685575966,8.025771134815894,1.2914933281409153,3.0758208294500076,1173.8760379785151,True,False,False
13.672752552646177,2.7237399265882383,2.67231986571993,21.327369273315547,123.95887924924446,3.2508449111038367,3.4841601845912695,0.19837022881011293,1.8810913683265196,4.541009570919789,1.274347508245419,2.2334601047293026,1333.2040338163974,True,False,False
12.53805077890408,2.1763653650415695,2.6524989728642523,22.175196325126187,126.61994299533546,3.225464975481848,3.234368061480387,0.17573618993503656,2.082371873388122,4.470942119570937,1.1479917229231624,3.0540695066577284,1255.1410570126168,True,False,False
14.16523613668665,2.774120812276598,2.840397585144494,18.685153730821717,109.35935139223776,3.1650497807187583,3.315318069268291,0.2100965047558435,2.008306975651729,9.486626817599948,1.3279465278719516,3.3003141194916465,1247.8608203944227,True,False,False
13.67777605870329,1.8218507046664292,2.8249349607949488,22.968732944973066,125.99390532015708,2.7128115449166272,2.850398370015319,0.17358759280461714,2.341274129144454,7.33056863865338,1.3392561800919238,2.451337481689908,1382.0427284933198,True,False,False
12.65266870474107,1.7669343003766362,2.34988892729545,17.706429465339525,126.95057296660914,3.1002455220150917,3.4684078629146873,0.17237840223015696,2.394850827822455,7.792930661268019,1.3367202900705546,2.031991454707557,1365.483143836856,True,False,False
14.12033144350669,3.391540839337133,2.832833990293739,23.679579909307805,128.53593838833035,3.0275018712112107,2.6791981816988715,0.1984862926003475,1.8656712654839542,8.434513972283192,1.248936139264425,3.521048020191077,1036.231402732038,True,False,False
11.919920056614984,1.6639379231163867,2.0122790806675765,15.494899979355353,122.32480451303523,2.9190159576817982,3.2398959718420004,0.19993634249020623,1.9630857111667193,8.410968317806473,1.3071830066272452,3.602159667215857,1389.1098801613257,True,False,False
12.571264579991988,1.4571300133190177,2.203033188314504,18.90771471113626,114.142495143083,3.0901434007249375,3.3455025294003375,0.18234136987733435,1.9614142654220021,6.500192913454111,1.3376845127736172,3.1561985531181787,1366.5603590149128,True,False,False
14.058356255725478,1.955247458343063,2.178957307101599,18.134420996708023,118.79669017346069,3.252365154690988,3.0352410217659704,0.1813823276561697,1.3370212491896538,7.2293374516174085,1.0862217260072964,3.321147484501453,1286.619251763218,True,False,False
12.361436624499776,2.316738248783105,2.768102936534747,17.27408614199967,127.4835454075859,3.0903876244432955,2.946545334942406,0.19969250464379323,1.3658169016239785,2.8010426216345827,1.2567024654686263,3.11459842734241,1243.3605247227933,True,False,False
13.478083497786866,1.4895924281887984,2.7397237286541847,23.676512450296244,125.7542382908646,2.9560005741083906,3.22184814555549,0.20548340086743916,2.2639903455652477,6.270744413488983,1.351156468635113,2.0165827923854063,1367.3844942345654,True,False,False
