alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline,class_0,class_1,class_2
13.355079250336507,2.052416004341463,2.580272756003088,17.46295279450803,126.71629272308653,3.238357075754608,3.053816209000904,0.2046068136607313,2.03762988644794,3.656419032201669,1.2394328854018806,3.4421225055116604,1251.9837531133726,True,False,False
13.748899392794382,2.872484026400546,2.692964270059951,19.948318476975437,128.65327682866783,3.193950182326056,3.040739048106052,0.2991513583893374,1.8615120100432008,3.9445980263835336,1.2732751727691571,3.6353773015195214,1352.3246331441328,True,False,False
14.194586754118157,1.584945667423052,2.1061813970261127,14.846931210616649,124.37806063434496,2.724381731449765,3.2817364510538383,0.17413742197328727,2.3735429032502986,9.07982151737393,1.2868718933670853,3.6005963420530946,1211.0470038813,True,False,False
13.842595391056381,3.4562933859550657,2.745733167707886,18.4976324000256,127.13862657744306,3.1760742631907375,3.5416158293884727,0.1733233103067824,2.4885696200554435,4.046638638007165,1.2266167191362838,3.52538627743111,796.6895290187074,True,False,False
13.150444787984712,1.295893601929083,2.443470910395625,19.147734072156393,124.51369389136781,3.139604991091275,2.7528054047902364,0.17149160720508547,0.9623603442040489,6.1493663283466695,1.2859243950565977,3.4174172230906676,1366.8542074081486,True,False,False
13.979370784117087,1.7475023051084184,2.866026757752713,15.586792700455582,124.85244142189431,2.8855221716392316,2.557761070368242,0.20735137182787441,2.241526412866188,5.76520931852402,1.3249371646368835,3.07564027958737,1280.9756587667143,True,False,False
13.710341290300322,4.058611279783578,2.832317863557837,16.366872794995018,127.41556373846336,3.029524716816664,3.335502325796793,0.24006992462438131,0.9368909522120406,3.0613812132908746,1.2366259192017484,3.287849215285452,1388.5640980179792,True,False,False
12.346308645373247,2.5085316546922387,2.6836250646572735,24.520465598427748,127.76996717648963,3.2234950452353375,3.4804705898723487,0.21067658704426528,1.7376752475191934,5.605253572321644,1.154231787834347,3.586285520034927,1390.1166809090853,True,False,False
13.658003555694348,4.297342182362676,2.8027760375869333,15.755294133748137,123.78719627519055,3.0865257946335576,3.529370725690317,0.22197568740964496,1.254767816163481,2.7590614684561867,1.1464151492349643,3.385582527584205,1249.8880021681773,True,False,False
14.15056657406464,3.7387337226162964,2.0075749823728364,22.234522794456737,121.31176523419202,3.1950330653358687,3.470887647685542,0.19734736471386535,2.4423541835111484,2.461396452059727,1.1262479395493905,2.98448494408904,1354.433410172652,True,False,False
13.78147404888763,2.30789077845081,2.140127194831895,21.73977394088185,125.03116956810982,2.946283593957323,3.5266695777945207,0.17875368667229388,2.116277882586554,3.8936796811697434,1.352158070141456,2.1321925838658053,1362.6118294309204,True,False,False
13.938821066807682,1.6923074275816354,2.3756788771876916,22.21556150875474,118.29801896417376,3.2365051684328083,2.205848270151172,0.21194700251348517,1.2773417987861184,5.265582283276209,1.319170718088329,3.605885928759265,1349.5542642445944,True,False,False
13.62905562712177,1.8477489981541115,2.4684853128462856,21.349192070712487,127.61208803931494,3.1024174426601134,2.671171539490381,0.19709737107058337,2.0189450133611144,6.041220930776278,1.041766085626685,3.38164238713719,1366.5301733457577,True,False,False
13.909897094076111,2.669806931232157,2.6044054087397237,20.618428234633164,114.037186411914,3.2293399043621553,3.1107903554906846,0.2377614004677877,2.5258572221969064,2.764631693742982,1.1918242122590075,3.273214314235567,1336.3913174625247,True,False,False
13.552936016302954,4.230053128002926,2.1332664554849345,18.37542647537895,125.21032549026904,3.1330609377684584,3.0435157645194595,0.17440810519426891,1.6542197375799164,5.205982522791242,1.3409672870751639,2.816493790366427,1375.3115084156577,True,False,False
14.175774092597512,3.9424517030941217,2.8391709680156336,15.850312967475716,125.66913402556617,2.7719571053558987,3.090057699699539,0.2611259654521689,2.1163250992143463,3.35021361094043,1.3134764085220816,3.218279531739103,1231.5391859756146,True,False,False
12.79314439791028,1.9827546195837904,2.345868247601002,17.686606646843458,127.76829695010142,3.2375763231361594,3.5169051481399762,0.17669974015229317,1.6077232753220292,8.621853679805987,1.2370468057739368,2.621300528501463,1260.3439456493188,True,False,False
13.239289567306516,1.4852322840302954,2.870136001307232,23.140413593388015,124.83614940253662,3.049950576664487,2.7637998508468273,0.28183491482557116,2.4007157291369494,2.9103733364057636,1.341770580218896,3.144471327602212,1251.9969783741,True,False,False
13.66429025174453,1.6808450111709639,2.6791582305242003,20.747422051568204,128.59022545027258,3.079233578072837,2.558860375190717,0.19190079729459839,2.4877877305652683,3.023146758373869,1.0478179636339473,3.1269838363943308,1157.7464148943645,True,False,False
13.488997481489266,4.091251634339485,2.343111505765189,25.024196670978398,128.3549260065887,3.067890609851597,3.480664832101792,0.23522368075968142,2.4795739752306196,9.81220706525992,1.2955401238865873,3.2662868678978754,1314.130279403274,True,False,False
13.729561922227559,1.71103058568267,2.173639578909819,19.266963290510564,124.50809008727796,2.8253067630650848,3.536914481756111,0.17932198954653214,2.1507613075934704,3.4390250388765558,1.3007984447956291,2.443397227577149,1216.1798980272815,True,False,False
