generation,checkpoint_id,cid_min___b_score_vector,cid_max___b_score_vector,max_accuracy_to_baseline,min_accuracy_to_baseline,mean_accuracy_to_baseline,elites_mean_accuracy_to_baseline,cid_min_accuracy_to_baseline,cid_max_accuracy_to_baseline,max_score,min_score,mean_score,elites_mean_score,cid_min_score,cid_max_score
1,uci_cancer_test/1/20251012-224703,nan,nan,0.8963093145869947,0.23725834797891038,0.5042882249560633,0.6741652021089631,1_49,1_74,0.8963093145869947,0.23725834797891038,0.5042882249560633,0.6741652021089631,1_49,1_74
2,uci_cancer_test/2/20251012-224705,nan,nan,0.8963093145869947,0.2618629173989455,0.6320210896309315,0.8349736379613357,2_65,1_74,0.8963093145869947,0.2618629173989455,0.6320210896309315,0.8349736379613357,2_65,1_74
3,uci_cancer_test/3/20251012-224709,nan,nan,0.8963093145869947,0.2179261862917399,0.671810193321617,0.8945518453427065,3_89,1_74,0.8963093145869947,0.2179261862917399,0.671810193321617,0.8945518453427065,3_89,1_74
4,uci_cancer_test/4/20251012-224713,nan,nan,0.8963093145869947,0.37258347978910367,0.7353427065026363,0.8963093145869948,4_13,1_74,0.8963093145869947,0.37258347978910367,0.7353427065026363,0.8963093145869948,4_13,1_74
5,uci_cancer_test/5/20251012-224716,nan,nan,0.8963093145869947,0.37258347978910367,0.7556766256590512,0.8963093145869948,5_14,1_74,0.8963093145869947,0.37258347978910367,0.7556766256590512,0.8963093145869948,5_14,1_74
6,uci_cancer_test/6/20251012-224720,nan,nan,0.8963093145869947,0.37258347978910367,0.7870826010544818,0.8963093145869948,6_15,1_74,0.8963093145869947,0.37258347978910367,0.7870826010544818,0.8963093145869948,6_15,1_74
7,uci_cancer_test/7/20251012-224723,nan,nan,0.8963093145869947,0.37258347978910367,0.7579437609841829,0.8963093145869948,7_15,1_74,0.8963093145869947,0.37258347978910367,0.7579437609841829,0.8963093145869948,7_15,1_74
8,uci_cancer_test/8/20251012-224726,nan,nan,0.8963093145869947,0.37258347978910367,0.7885237258347982,0.8963093145869948,8_17,1_74,0.8963093145869947,0.37258347978910367,0.7885237258347982,0.8963093145869948,8_17,1_74
9,uci_cancer_test/9/20251012-224730,nan,nan,0.8963093145869947,0.37258347978910367,0.7486818980667838,0.8963093145869948,9_11,1_74,0.8963093145869947,0.37258347978910367,0.7486818980667838,0.8963093145869948,9_11,1_74
10,uci_cancer_test/10/20251012-224733,nan,nan,0.8963093145869947,0.37258347978910367,0.7590158172231989,0.8963093145869948,10_16,1_74,0.8963093145869947,0.37258347978910367,0.7590158172231989,0.8963093145869948,10_16,1_74
11,uci_cancer_test/11/20251012-224737,nan,nan,0.8963093145869947,0.37258347978910367,0.802267135325132,0.8963093145869948,11_16,1_74,0.8963093145869947,0.37258347978910367,0.802267135325132,0.8963093145869948,11_16,1_74
12,uci_cancer_test/12/20251012-224741,nan,nan,0.8963093145869947,0.37258347978910367,0.8044288224956067,0.8963093145869948,12_13,1_74,0.8963093145869947,0.37258347978910367,0.8044288224956067,0.8963093145869948,12_13,1_74
13,uci_cancer_test/13/20251012-224744,nan,nan,0.8963093145869947,0.37258347978910367,0.7955711775043939,0.8963093145869948,13_14,1_74,0.8963093145869947,0.37258347978910367,0.7955711775043939,0.8963093145869948,13_14,1_74
14,uci_cancer_test/14/20251012-224748,nan,nan,0.8963093145869947,0.37258347978910367,0.817504393673111,0.8963093145869948,14_18,1_74,0.8963093145869947,0.37258347978910367,0.817504393673111,0.8963093145869948,14_18,1_74
15,uci_cancer_test/15/20251012-224752,nan,nan,0.8963093145869947,0.37258347978910367,0.834077328646749,0.8963093145869948,15_12,1_74,0.8963093145869947,0.37258347978910367,0.834077328646749,0.8963093145869948,15_12,1_74
16,uci_cancer_test/16/20251012-224755,nan,nan,0.8963093145869947,0.37258347978910367,0.7695430579964854,0.8963093145869948,16_11,1_74,0.8963093145869947,0.37258347978910367,0.7695430579964854,0.8963093145869948,16_11,1_74
17,uci_cancer_test/17/20251012-224759,nan,nan,0.8963093145869947,0.37258347978910367,0.770333919156415,0.8963093145869948,17_11,1_74,0.8963093145869947,0.37258347978910367,0.770333919156415,0.8963093145869948,17_11,1_74
